genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
METTL22,methyltransferase 22%2C Kin17 lysine,5,Yes,3.899663188,3.406971537,4.00721107,2.917715397,3.806899776
GCAWKR,gastric cancer associated WDR5 and KAT2A binding lncRNA,5,Yes,3.908935716,3.521311262,4.006737576,3.607582628,3.748820609
LOC105375302,uncharacterized LOC105375302,5,Yes,3.334257771,3.206349563,3.837814649,4.006386749,3.494913929
ZNF611,zinc finger protein 611,5,Yes,4.00319224,3.311597812,3.643156647,3.815908997,3.785956837
LOC105379315,uncharacterized LOC105379315,5,Yes,3.562871269,3.314193371,4.002741424,3.818025799,3.780100557
ABCC6,ATP binding cassette subfamily C member 6,5,Yes,3.937445367,4.002561026,3.735109357,3.900664062,3.870078377
ELSPBP1,epididymal sperm binding protein 1,5,Yes,4.002330897,3.40194478,3.781718051,3.492419417,3.400225961
SLC24A2,solute carrier family 24 member 2,5,Yes,3.666590945,3.938239863,4.002160743,3.238722479,3.952383839
LINC00290,long intergenic non-protein coding RNA 290,5,Yes,4.001815964,3.954858906,3.731810105,3.541984595,3.722523767
DFFB,DNA fragmentation factor subunit beta,5,Yes,3.880966133,4.001366113,3.656181277,3.655830607,3.882325563
LINC02270,long intergenic non-protein coding RNA 2270,5,Yes,3.997626023,3.994902717,3.784661654,3.376384824,3.79846865
LOC105377267,uncharacterized LOC105377267,5,Yes,3.597438441,3.299340738,3.44166063,3.995195935,3.400986747
ZNF331,zinc finger protein 331,5,Yes,3.886017875,3.741026014,3.985177812,3.827304925,3.994738258
PRKN,parkin RBR E3 ubiquitin protein ligase,5,Yes,3.905499265,3.987002463,3.488092229,3.972921049,3.663187366
FHIT,fragile histidine triad diadenosine triphosphatase,5,Yes,3.65190531,3.985435692,3.715583204,3.224165517,3.815310757
SLC5A4,solute carrier family 5 member 4,5,Yes,3.869644665,3.505010416,3.550767262,3.523612514,3.98402117
CARMIL1,capping protein regulator and myosin 1 linker 1,5,Yes,3.772480339,3.606585888,3.506797677,3.982391471,3.086070361
LOC101929485,uncharacterized LOC101929485,5,Yes,3.981946446,3.703083774,2.877964054,3.295164476,3.003865657
COLEC11,collectin subfamily member 11,5,Yes,3.981669743,2.853381951,3.889953098,2.906906153,3.715606104
LOC124906549,uncharacterized LOC124906549,5,Yes,3.979163285,3.600627951,3.913015118,3.887444019,3.55006296
ACTR3C,actin related protein 3C,5,Yes,3.906858931,3.773796679,3.977437467,3.893512213,3.674507449
PANK2,pantothenate kinase 2,5,Yes,3.247848447,3.977361529,3.760828311,3.478852941,3.544317325
ALOX15,arachidonate 15-lipoxygenase,5,Yes,3.48978857,3.356981458,3.821617898,3.976265794,3.799313119
COL23A1,collagen type XXIII alpha 1 chain,5,Yes,3.965307133,3.975201433,3.895014008,3.877672143,3.308133137
CACNA1C,calcium voltage-gated channel subunit alpha1 C,5,Yes,3.951551501,3.973261982,3.869582281,3.4135728,3.686900505
PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,5,Yes,3.209278404,3.81671167,3.621585611,3.972816383,3.327480596
LOC124906205,,5,Yes,3.730302631,3.51585823,3.65804798,3.96874592,3.650050915
LOC105379231,uncharacterized LOC105379231,5,Yes,3.461008788,3.968644739,3.929886218,2.947449594,3.73489548
LINC00937,long intergenic non-protein coding RNA 937,5,Yes,3.654701389,3.807007398,3.968485878,3.526387013,3.354878938
INTS4P1,,5,Yes,3.591792956,3.966545875,3.378514865,3.505331942,3.523715069
LINC02250,long intergenic non-protein coding RNA 2250,5,Yes,3.676477373,3.748752458,3.27730369,3.964738517,3.705085108
CERS3-AS1,CERS3 antisense RNA 1,5,Yes,3.962912701,3.374866152,3.294302106,3.574054739,3.380077426
GALNT17,polypeptide N-acetylgalactosaminyltransferase 17,5,Yes,3.959519057,3.164736923,3.501331,2.970165983,3.395842983
LINC00623,long intergenic non-protein coding RNA 623,5,Yes,2.96127983,3.658765655,3.73718016,3.956383659,2.809142928
NLRP3,NLR family pyrin domain containing 3,5,Yes,3.954234492,3.652645231,3.642074113,3.809052214,3.797392246
ZFYVE28,zinc finger FYVE-type containing 28,5,Yes,3.912720863,3.604240074,3.879699938,3.900376395,3.953279936
LINC00428,long intergenic non-protein coding RNA 428,5,Yes,3.95316814,3.202008752,3.383696394,3.255607362,3.784900139
PSD3,pleckstrin and Sec7 domain containing 3,5,Yes,3.773969095,3.937270196,3.720231199,3.952913984,3.60129258
HABP2,hyaluronan binding protein 2,5,Yes,3.538995685,3.924877724,3.567971597,3.952606987,3.480081937
FMN2,formin 2,5,Yes,3.533204796,3.951452622,3.883885858,3.736013271,3.756880822
UBE3C,ubiquitin protein ligase E3C,5,Yes,3.198420233,3.950492609,3.778445029,3.772539549,3.930777276
MAEA,macrophage erythroblast attacher%2C E3 ubiquitin ligase,5,Yes,3.76449091,3.668566431,3.659054602,3.949832176,3.44806577
DPP6,dipeptidyl peptidase like 6,5,Yes,3.949585282,3.431939879,3.500738368,3.708020185,3.665888424
CRYL1,crystallin lambda 1,5,Yes,3.643945324,3.949529775,3.389441012,3.522223845,3.355112151
ZNF37BP,,5,Yes,3.94814312,3.237901648,3.243304265,3.098346063,3.29547803
CASC21,cancer susceptibility 21,5,Yes,3.725289466,3.763599814,3.275514178,3.90746514,3.945794921
PRDM16,PR/SET domain 16,5,Yes,3.945658165,3.922094672,3.735103749,3.620385112,3.786215505
LOC105379222,uncharacterized LOC105379222,5,Yes,3.673812281,3.47851728,3.293184961,3.943797814,3.334262354
LOC107986665,,5,Yes,3.93366777,2.937333976,3.670249666,3.580069965,3.943290794
LINC01396,long intergenic non-protein coding RNA 1396,5,Yes,3.94015525,3.247345841,3.687993628,3.615992564,3.762659376
ZNF670-ZNF695,ZNF670-ZNF695 readthrough (NMD candidate),5,Yes,3.705579126,3.122131938,3.798546156,3.933664941,3.57086223
LOC101927421,uncharacterized LOC101927421,5,Yes,3.232003014,3.933095573,3.328521333,3.685040523,3.314367589
PROKR2,prokineticin receptor 2,5,Yes,3.666933138,3.058728561,3.78892484,3.927201292,3.923636433
ACSS1,acyl-CoA synthetase short chain family member 1,5,Yes,3.926703129,3.367386527,3.828924473,3.693499292,3.557792739
CDYL2,chromodomain Y like 2,5,Yes,3.925278065,3.356262795,3.548042444,3.443632288,3.397652702
LOC105375180,uncharacterized LOC105375180,5,Yes,3.396693962,3.355925137,3.35464102,3.923160341,3.051086527
LINC03010,long intergenic non-protein coding RNA 3010,5,Yes,3.919579286,3.706502653,3.768557233,3.657323055,3.044706034
LOC124906559,uncharacterized LOC124906559,5,Yes,3.425566436,3.919443741,3.669302372,3.507723254,3.452396642
OTUD7A,OTU deubiquitinase 7A,5,Yes,3.743584074,3.253972594,3.514789725,3.917038904,3.298380024
SHISA9,shisa family member 9,5,Yes,3.916269829,3.500235373,3.379725753,3.482364824,3.325361431
COL5A1,collagen type V alpha 1 chain,5,Yes,3.915407087,3.863607772,3.695166326,3.819101899,3.772353688
MUC19,mucin 19%2C oligomeric,5,Yes,3.304438398,3.493209168,3.43032626,3.91468293,3.287577735
LOC124903230,collagen alpha-1(III) chain-like,5,Yes,3.598354437,3.904895037,3.639403285,3.911866537,3.303987263
CLASP1,cytoplasmic linker associated protein 1,5,Yes,3.471656428,3.909908376,3.427561913,3.799544537,2.955003947
LOC107984179,uncharacterized LOC107984179,5,Yes,3.225880844,3.464015825,3.497181715,3.749615537,3.908542
LOC105377276,uncharacterized LOC105377276,5,Yes,3.204034645,3.905938439,3.557462056,3.829588873,3.168396791
TSNARE1,t-SNARE domain containing 1,5,Yes,3.723615518,3.422247986,3.54149108,3.903698828,3.351249118
XXYLT1,xyloside xylosyltransferase 1,5,Yes,3.653290843,3.902803481,3.548780956,3.70853903,3.612731358
LINC00508,long intergenic non-protein coding RNA 508,5,Yes,3.255004917,3.735290126,3.446444695,3.902038518,3.384749117
ZNG1A,Zn regulated GTPase metalloprotein activator 1A,5,Yes,3.516162811,3.900884044,3.531151567,3.591805742,3.643912938
PGM5,phosphoglucomutase 5,5,Yes,3.423874411,3.080554215,3.025572447,3.900045049,3.545168245
VAV2,vav guanine nucleotide exchange factor 2,5,Yes,3.80649654,3.615328539,3.898909557,3.527417599,3.677247808
CHL1,cell adhesion molecule L1 like,5,Yes,3.898040368,3.75801875,3.818369652,3.163940901,3.706733667
CNTNAP4,contactin associated protein family member 4,5,Yes,3.706747167,3.897962179,3.584066909,3.800376939,3.621527695
CCL24,C-C motif chemokine ligand 24,5,Yes,3.510628692,3.700285254,3.577346551,3.897228364,3.387207583
EN2-DT,EN2 divergent transcript,5,Yes,3.792112905,3.896148293,3.373662304,3.653514754,3.550429236
LOC124906958,uncharacterized LOC124906958,5,Yes,3.599649068,3.89434278,3.174719337,3.497440425,3.194085622
MAFIP,,5,Yes,3.348081238,3.423188503,3.49879038,3.340919515,3.894221472
LOC105370102,uncharacterized LOC105370102,5,Yes,2.932720951,3.583674183,2.950685671,3.893047081,3.757285338
SNX31,sorting nexin 31,5,Yes,3.891476279,3.428124828,3.543530859,3.581105322,3.626299628
ZNF534,zinc finger protein 534,5,Yes,3.428295437,2.915943477,3.178464988,3.890977726,3.092842871
ENPP7P7,,5,Yes,3.786649268,3.570754859,2.942433812,3.888893714,3.654470194
ALG1L1P,,5,Yes,3.88884622,3.557744681,3.633657306,3.375073067,3.290199905
LOC105377527,uncharacterized LOC105377527,5,Yes,3.887383491,3.036680416,3.714430639,3.820267637,3.304189016
VRK3,VRK serine/threonine kinase 3,5,Yes,3.886870672,3.290005826,3.513056214,3.567550284,3.805216384
PSG11-AS1,PSG11%2C PSG2 and PSG5 antisense RNA 1,5,Yes,3.377492365,3.124964102,3.294760027,3.512112899,3.886800211
DPRX,divergent-paired related homeobox,5,Yes,3.724269944,3.88648543,3.205991193,3.562623743,3.372666177
BNIP3P13,,5,Yes,2.985742261,3.883403954,3.6039463,3.239393598,3.729919499
SCUBE1,signal peptide%2C CUB domain and EGF like domain containing 1,5,Yes,3.614899824,2.95880327,3.883103776,3.31671858,3.699617267
ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A,5,Yes,3.725629143,2.977111658,3.566009375,3.880294248,3.350024533
ITGAE,integrin subunit alpha E,5,Yes,3.662882068,3.416865616,3.819096488,3.863541125,3.880260169
C20orf96,chromosome 20 open reading frame 96,5,Yes,3.878655854,3.555040804,3.861923682,3.500345656,3.839895425
LOC107986284,uncharacterized LOC107986284,5,Yes,3.877197811,3.167281809,3.776863726,3.351364418,3.229160615
ANKRD20A7P,,5,Yes,3.876871755,3.664699107,3.747977114,3.047924438,3.83707841
SLC27A6,solute carrier family 27 member 6,5,Yes,3.874354915,3.651900273,3.359845196,3.775063493,3.834087239
LOC112268431,uncharacterized LOC112268431,5,Yes,3.874157318,3.548775345,3.406938789,3.669165844,3.43658594
OR5AN1,olfactory receptor family 5 subfamily AN member 1,5,Yes,3.873379207,3.344124831,3.202371003,3.465281711,3.406763331
ASAH2B,N-acylsphingosine amidohydrolase 2B,5,Yes,3.870412769,3.639016593,3.084719371,3.475142724,3.657490425
SLC7A7,solute carrier family 7 member 7,5,Yes,3.482752828,3.869665575,3.31110394,3.293780935,3.516047126
LOC124901307,uncharacterized LOC124901307,5,Yes,3.436166712,3.867173121,3.463031397,3.637099373,3.116536862
LOC124906395,uncharacterized LOC124906395,5,Yes,3.866627946,3.822797955,3.162328236,3.822692101,3.409976404
AK3,adenylate kinase 3,5,Yes,3.866039013,3.286127687,3.462402979,3.818894433,3.582144568
TNRC6A,trinucleotide repeat containing adaptor 6A,5,Yes,3.403597515,3.865140929,3.085783631,3.75933247,3.447907391
LOC105372323,uncharacterized LOC105372323,5,Yes,3.101776973,3.864521639,3.631296948,3.842984993,3.570034821
KRTAP5-13P,,5,Yes,3.863018873,3.587711633,3.466612765,3.008204115,3.271559869
COL26A1,collagen type XXVI alpha 1 chain,5,Yes,3.851289958,3.814783974,3.490853625,3.861465831,3.773492904
CICP17,,5,Yes,3.610952396,3.860875375,3.624684253,3.585623308,3.159392918
TMCO3,transmembrane and coiled-coil domains 3,5,Yes,3.457951303,2.991111101,3.521733331,3.860092822,2.800103121
PADI6,peptidyl arginine deiminase 6,5,Yes,3.522897362,3.631095388,3.859118236,3.690396951,3.669715359
PPP5D1P,,5,Yes,3.494202346,3.476420582,3.63958563,3.85713367,3.60669452
LOC124906394,uncharacterized LOC124906394,5,Yes,3.848608747,3.440269819,3.853228773,3.244710243,3.821315919
MUC16,mucin 16%2C cell surface associated,5,Yes,3.853060742,3.381244657,3.620992914,3.419641252,3.653535117
MMP2-AS1,MMP2 antisense RNA 1,5,Yes,3.852672702,2.956726844,3.276701371,3.399682812,3.219531667
NCKAP5,NCK associated protein 5,5,Yes,3.852350562,3.766478269,3.578524679,3.655058945,3.584824043
RGPD4,RANBP2 like and GRIP domain containing 4,5,Yes,3.851715827,3.414316831,3.31899236,3.009993599,3.730468703
HLA-DOA,major histocompatibility complex%2C class II%2C DO alpha,5,Yes,3.690803539,3.644063998,3.615792618,3.851532625,3.289768454
NTN4,netrin 4,5,Yes,3.659383017,3.851401068,3.441587564,3.245888062,3.640124796
GJB6,gap junction protein beta 6,5,Yes,3.623920234,3.851080427,3.082697726,3.05379309,3.450576844
NUB1,negative regulator of ubiquitin like proteins 1,5,Yes,3.850418978,3.749364982,3.757943193,3.346557824,3.717830056
ZNF578,zinc finger protein 578,5,Yes,3.571515461,3.728735164,3.736834939,3.818739548,3.848959601
PSMD13,proteasome 26S subunit%2C non-ATPase 13,5,Yes,3.848448022,3.004834544,3.55610993,2.880200832,3.349749152
SEMA5A,semaphorin 5A,5,Yes,3.752722473,3.452926393,3.705028684,3.687436806,3.847405494
LOC124902609,uncharacterized LOC124902609,5,Yes,3.299874574,3.847090441,3.429719197,3.485718337,2.977891722
LOC107984019,uncharacterized LOC107984019,5,Yes,3.846320787,2.996002877,3.556212426,3.363234034,3.605812528
CYP2F2P,,5,Yes,3.213896031,3.84600578,3.636895613,3.555032307,3.700841151
LOC107987105,uncharacterized LOC107987105,5,Yes,3.570542457,3.739451597,3.067816365,3.31329861,3.845770926
COL5A3,collagen type V alpha 3 chain,5,Yes,3.749325744,3.098556953,3.359230552,3.84472444,3.268085162
MIR3681HG,MIR3681 host gene,5,Yes,3.844154754,3.414108971,3.709273501,3.741179555,3.811605312
LOC105375579,uncharacterized LOC105375579,5,Yes,3.521471695,3.842719142,3.722674135,3.446772136,3.754601734
LOC124908087,uncharacterized LOC124908087,5,Yes,3.836047834,3.84250981,3.668689389,3.722655521,3.708445096
LOC112268135,uncharacterized LOC112268135,5,Yes,3.142651012,2.968723465,3.656796183,3.261237024,3.841424077
LOC124901178,translation initiation factor IF-2,5,Yes,3.46581591,3.840318104,3.79790491,3.624818298,3.492053567
MAD1L1,mitotic arrest deficient 1 like 1,5,Yes,3.753202767,3.839531269,3.656917242,3.666248191,3.484757395
PPFIBP2,PPFIA binding protein 2,5,Yes,3.507116004,3.839097014,3.385874247,3.488010366,3.677284973
LOC102725080,uncharacterized LOC102725080,5,Yes,3.097410774,3.838594096,3.481010441,3.651366865,3.363347821
MFHAS1,multifunctional ROCO family signaling regulator 1,5,Yes,3.748316059,3.357288696,3.438879252,3.83788692,3.172805303
CYP4Z1,cytochrome P450 family 4 subfamily Z member 1,5,Yes,3.79836145,3.837819627,3.588018443,3.708181146,3.667505125
MIR548XHG,MIR548X host gene,5,Yes,3.836107237,3.789151912,3.639647257,3.59885999,3.342575299
NGEF,neuronal guanine nucleotide exchange factor,5,Yes,3.45885684,3.834955382,3.388684165,3.588221306,3.482445291
LUZP2,leucine zipper protein 2,5,Yes,3.673023293,3.392079641,3.698534062,3.834882337,3.613562823
SLC39A11,solute carrier family 39 member 11,5,Yes,3.834017199,3.400509401,3.562435921,3.810626982,3.662882827
LOC105372112,uncharacterized LOC105372112,5,Yes,3.49817781,3.832797758,3.498761601,3.719282636,3.538640996
LOC105370082,uncharacterized LOC105370082,5,Yes,3.831130132,3.189922402,3.646490306,3.675877289,3.700647837
LOC102723944,uncharacterized LOC102723944,5,Yes,3.455438723,3.26184925,3.598683143,3.830980257,3.592440341
TP63,tumor protein p63,5,Yes,3.830715382,3.713342083,3.625611856,3.379087159,3.446572295
SARDH,sarcosine dehydrogenase,5,Yes,3.655066579,3.697345839,3.789826165,3.829939808,3.252478721
LOC124907359,uncharacterized LOC124907359,5,Yes,3.828595404,3.671760535,3.326658087,2.90399156,2.824478715
KCNIP4,potassium voltage-gated channel interacting protein 4,5,Yes,3.142329901,3.134397057,3.828006449,3.824967687,3.695653797
ABCA13,ATP binding cassette subfamily A member 13,5,Yes,3.570786713,3.827508529,3.696382985,3.044976587,3.766297436
ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18,5,Yes,3.707420289,3.63480147,3.536673001,3.82664866,3.472205
CLEC4OP,,5,Yes,3.146889455,3.272474007,3.555849262,3.826466451,3.508918687
PAEPP1,long intergenic non-protein coding RNA 1502,5,Yes,3.135869237,3.293007457,3.544488655,3.82576021,3.579480897
ZNF879,zinc finger protein 879,5,Yes,3.739977291,3.825329331,3.628027493,3.38511639,3.435982081
LOC107983981,uncharacterized LOC107983981,5,Yes,3.358706409,3.064576647,3.258425876,3.825248188,3.378019801
LOC105377612,uncharacterized LOC105377612,5,Yes,3.824870283,3.287148905,3.640971628,3.490798423,3.617458981
ANKRD36B,ankyrin repeat domain 36B,5,Yes,2.987358069,3.824411808,3.624019124,3.32031944,3.074710794
C13orf46,chromosome 13 open reading frame 46,5,Yes,3.352111589,3.609689845,3.358662558,3.824165458,3.036138894
INPP5D,inositol polyphosphate-5-phosphatase D,5,Yes,3.328112525,3.617828942,3.340171587,3.823755215,3.42660893
ITIH2,inter-alpha-trypsin inhibitor heavy chain 2,5,Yes,3.763785859,3.823374819,3.451057316,3.630823379,3.679537022
ARNT2-DT,ARNT2 divergent transcript,5,Yes,3.398241904,3.406434568,3.217792546,3.821829641,3.038414197
LOC105378959,uncharacterized LOC105378959,5,Yes,3.183836535,3.821154843,3.573810033,3.649832992,3.338773676
AKR1C1,aldo-keto reductase family 1 member C1,5,Yes,3.820343227,3.501090557,3.783157859,3.342205905,3.716175039
LOC105374413,uncharacterized LOC105374413,5,Yes,3.344404317,3.819933616,3.201527406,3.346323293,3.277651872
LOC105377944,uncharacterized LOC105377944,5,Yes,3.573955028,3.816560695,3.755762524,3.273676553,3.30515351
LOC102723803,uncharacterized LOC102723803,5,Yes,3.816290268,2.933879459,3.550870206,3.392961875,3.207063123
ADI1,acireductone dioxygenase 1,5,Yes,3.507867998,3.510526677,3.396174275,3.815218205,3.299867106
OR11H4,olfactory receptor family 11 subfamily H member 4,5,Yes,3.814878071,3.467437493,3.728407319,3.429943507,3.443874566
LOC105369302,uncharacterized LOC105369302,5,Yes,3.238469864,3.814788194,3.429434934,3.136830478,3.045913205
LINC02780,long intergenic non-protein coding RNA 2780,5,Yes,3.811549602,3.644070804,3.756258379,3.708546743,3.159741795
ULK1,unc-51 like autophagy activating kinase 1,5,Yes,3.27569119,3.190203731,3.235417188,3.810879516,3.466334911
SLC28A1,solute carrier family 28 member 1,5,Yes,3.153213424,3.809575829,3.016615233,2.939192342,3.1880059
OVCH1-AS1,OVCH1 antisense RNA 1,5,Yes,3.704171735,3.734645585,3.490121767,3.80807766,3.571208297
EYS,eyes shut homolog,5,Yes,3.369969266,3.808046216,3.294754455,3.507673147,3.302882163
RGS12,regulator of G protein signaling 12,5,Yes,3.157060076,2.850054517,3.347718136,3.154765142,3.807785376
NRG3,neuregulin 3,5,Yes,3.158195867,3.074070663,3.698407087,2.981420645,3.806834308
TESPA1,thymocyte expressed%2C positive selection associated 1,5,Yes,3.649386718,3.316706137,3.443823124,3.80676631,3.262053234
ZNF626,zinc finger protein 626,5,Yes,3.806339213,3.656946403,3.451773277,3.479006884,3.686614528
ATAD3C,ATPase family AAA domain containing 3C,5,Yes,3.803955997,3.736806259,3.731125686,3.712299542,3.766762698
LOC105373936,uncharacterized LOC105373936,5,Yes,3.591006678,3.190522405,3.365145133,3.005857649,3.803849811
LOC107986764,uncharacterized LOC107986764,5,Yes,3.288923044,3.390755616,3.786828369,3.801608588,3.508865161
