genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
LOC124905426,5S ribosomal RNA,5,Yes,4.793830868382976,3.964407477240107,4.518400916448841,4.878864212194383,4.643137934292829
GXYLT1P3,,5,Yes,4.832832147823885,4.669947754387397,4.306910815400943,4.583053911362691,4.875282775424581
LOC124905432,5S ribosomal RNA,5,Yes,4.625863972122786,3.8092408923898664,4.53111592992752,4.874710456354766,4.60785642706238
STK32C,serine/threonine kinase 32C,5,Yes,4.873176003135863,4.325292696485132,4.543730670033067,4.7524101811436985,4.171114371909284
RNU1-4,RNA%2C U1 small nuclear 4,5,Yes,4.387120025747361,3.9431461608954637,4.871457576935733,4.59101327772053,4.480788032850439
MYT1L,myelin transcription factor 1 like,5,Yes,4.8695558987838945,4.7742212254613055,4.838718937849094,4.424434775873415,4.531145338183073
LOC124900584,,5,Yes,3.8757782388478352,3.9392057615901397,3.707793725049391,4.86888985992362,4.319446501241251
LOC105378269,uncharacterized LOC105378269,5,Yes,4.6183067136431575,4.4108899815477995,4.860469870154266,4.439118250415226,4.085775989644522
LINC01646,long intergenic non-protein coding RNA 1646,5,Yes,4.076222952253668,4.763368498707522,4.4420856874414145,4.860210726161756,4.644467083519271
ZNF611,zinc finger protein 611,5,Yes,4.820263690358765,3.791646615157765,4.323800081559728,4.859196985058955,4.605199544324043
LOC112267992,uncharacterized LOC112267992,5,Yes,4.381120706856712,4.858839675453427,4.85049403495083,4.314088657380098,4.810482352631121
GGT2P,,5,Yes,4.706101177651552,4.858322373240552,4.170624596142324,4.264297706973421,4.199842605278214
ANTXRLP1,,5,Yes,3.9935342553255886,4.436807171087356,4.42929215522617,4.85634935152617,4.436477312210632
BCL2L14,BCL2 like 14,5,Yes,3.8185399065153174,3.943834261861698,4.351979505238495,4.4772206735449664,4.855793344614064
FAM242A,family with sequence similarity 242 member A,5,Yes,4.853642483672581,4.2735462549335175,4.323060670203464,3.6742040277770003,4.666436559948072
TIAM2,TIAM Rac1 associated GEF 2,5,Yes,4.0875643884482535,4.847872613910962,4.321188021825641,3.701597497374785,4.446609137612007
RNA5S10,RNA%2C 5S ribosomal 10,5,Yes,4.843095929447281,3.9777826315281377,4.5392379274427315,4.294348090378181,4.673653239341703
GJB6,gap junction protein beta 6,5,Yes,4.773944029640004,4.562815960593932,4.840127225158546,4.106597395254899,4.690763769183273
KANK1,KN motif and ankyrin repeat domains 1,5,Yes,4.830481059408666,4.309261414596309,3.9237521475866184,4.316069799907864,3.896099390172596
ENPP6,ectonucleotide pyrophosphatase/phosphodiesterase 6,5,Yes,4.043235017060599,4.822023305025912,4.39136893865036,4.353281941227068,4.4539266307283025
LOC107985580,uncharacterized LOC107985580,5,Yes,4.406645991970841,4.373189012698405,4.35268562032927,4.820229531337362,3.967836428627719
DMBT1,deleted in malignant brain tumors 1,5,Yes,4.759207836930246,4.658038629081526,4.527765562024745,4.818793791689498,3.6983294069023516
LOC105376815,uncharacterized LOC105376815,5,Yes,4.809133148715095,4.425944644691788,4.4406670390009735,4.54315929833613,3.7465732714169566
LOC124906699,putative exonuclease GOR,5,Yes,4.466305315047582,4.321518493835322,4.596829937705891,4.808269600959237,4.588931396131368
MMP26,matrix metallopeptidase 26,5,Yes,4.79480821141688,3.7206156987348153,4.29462018180519,4.154255575646346,3.819562648068228
TMEM44,transmembrane protein 44,5,Yes,4.067919890641142,3.6958476862104286,4.173221651283842,4.793097630402123,4.3866825124554865
LOC105375855,uncharacterized LOC105375855,5,Yes,4.7879928469422834,4.367019076002677,4.490837105626965,4.620693673210923,4.634327776645693
CRELD2,cysteine rich with EGF like domains 2,5,Yes,4.731404829890535,4.78730210507182,4.320567892321299,3.6891477621621545,4.076259244701874
BOP1,BOP1 ribosomal biogenesis factor,5,Yes,4.334199440987294,4.271554051278505,4.688582721101867,4.786887505021402,4.67006453443983
ITGA1,integrin subunit alpha 1,5,Yes,3.9142300144157747,4.785408062186844,3.9743844670091293,4.720987517481887,4.361416155032072
TNXB,tenascin XB,5,Yes,4.0000746603976625,4.395779517156864,4.480851755005466,4.780950637586885,4.568138933031124
RNA5S17,RNA%2C 5S ribosomal 17,5,Yes,4.704190798312494,3.7379790963659127,4.4121057996360795,4.778574948076979,4.616122135021952
ZNF888,zinc finger protein 888,5,Yes,4.381362900368681,4.692305641152632,4.602588132661695,4.774109986105893,4.7629127097091715
LOC124905802,5S ribosomal RNA,5,Yes,4.769863335507743,4.160883288568865,4.589865053163385,4.652440924294022,3.951890703949941
RNASET2,ribonuclease T2,5,Yes,4.769488819077153,3.86323233462708,4.55347238711909,4.20893316566028,4.45709433126429
HPCAL1,hippocalcin like 1,5,Yes,4.446207597404662,4.763169836288854,4.290889540386768,4.076214616052746,4.507661192450082
FCER2,Fc epsilon receptor II,5,Yes,4.76286088577799,4.737081927513037,4.677700864630407,4.022606652062435,4.4882779759305595
RPL21P69,,5,Yes,4.624323308063996,4.644301722095046,4.473233697306347,4.760305440057615,4.005964855978099
LOC105370372,uncharacterized LOC105370372,5,Yes,4.526748620207919,4.757020240058294,4.618873380609186,3.8072937332817745,4.442204768273418
LRP1B,LDL receptor related protein 1B,5,Yes,3.876408585206109,4.599756361342573,4.327838868981235,4.753812478859648,4.228650954317325
LOC284412,Putative uncharacterized protein PP6455,5,Yes,4.752349541883717,4.617123174658888,4.446127560855707,4.137616711739182,4.238515215756415
TRAPPC9,trafficking protein particle complex subunit 9,5,Yes,4.1921585789571205,4.748256687973518,4.274659118593014,3.9570701569687627,4.532265293520358
CRYBB2,crystallin beta B2,5,Yes,4.74797100491707,4.412252874186051,4.123130941117287,4.170220948831206,4.488147919580868
LOC124905435,5S ribosomal RNA,5,Yes,4.578187474106106,4.735473451654284,4.503447786397956,4.2243078495413915,4.252369600063101
BHLHE40-AS1,BHLHE40 antisense RNA 1,5,Yes,4.458306125140494,4.597833745856711,4.49467022264006,4.734124440825995,4.4761123995008925
RNA5S7,RNA%2C 5S ribosomal 7,5,Yes,4.732285388067986,4.0585212661270695,4.5749397056219765,4.504118420439597,4.419496157667207
LOC112268161,,5,Yes,4.60217711504039,4.730128064981243,4.422018736787346,3.7271768834540993,4.129957491112095
NCOR1P4,,5,Yes,4.639118061008199,3.9952297044911513,4.308761444329317,4.727274352250033,4.078487714094157
PRAMEF13,PRAME family member 13,5,Yes,4.56821421721859,4.7209136432583305,4.572449351909466,4.707881392874598,4.123052982114484
LOC124905429,5S ribosomal RNA,5,Yes,4.6703241007312135,4.719143600639638,4.619926412911884,4.382375796158462,4.303375373254184
LOC124907485,5.8S ribosomal RNA,5,Yes,4.718435768455395,3.7426460006518347,3.730023781587881,4.1155235021142,4.296225171284864
LOC105370092,uncharacterized LOC105370092,5,Yes,4.6541009834811575,4.650214463327983,4.422086548269895,4.717683527441097,3.932484254818429
LOC100887076,,5,Yes,4.506152181830389,4.325323630988154,4.657558551123066,4.717216904961318,4.624595186283439
TTC39C,tetratricopeptide repeat domain 39C,5,Yes,4.2660725847505,4.1244628420060145,4.413319951481332,4.577673875298018,4.71552456185523
HLA-F,major histocompatibility complex%2C class I%2C F,5,Yes,4.715181849027629,4.550236321348855,4.577253855169181,3.89146851827019,4.538326198157043
LOC128966628,,5,Yes,4.217694836029628,4.514481113660387,4.133329057235463,4.708883458187953,4.325085731891175
FRMD1,FERM domain containing 1,5,Yes,4.361161834587141,4.065600388758014,4.0319153690459455,4.7023263515106715,4.253150572710342
DNM1P36,,5,Yes,4.271072323574634,4.525841593265001,4.619933252739722,4.697375036358536,4.595704865644716
LOC100129457,,5,Yes,4.120663206378451,4.617364979682435,4.57000260246449,4.695530315264978,4.34467517020467
LOC124905838,5S ribosomal RNA,5,Yes,4.694149099858437,4.456662215498613,4.230558828704898,4.05320851445184,4.172103097517825
LOC107984132,uncharacterized LOC107984132,5,Yes,4.693384818527853,3.83531569236992,3.9115288118050966,3.9686801279358614,4.055442987883782
LRRTM4,leucine rich repeat transmembrane neuronal 4,5,Yes,4.1621315453477905,4.692094012076241,4.400023474268815,4.664536459768789,4.442251650925071
HCG26,HLA complex group 26,5,Yes,3.979398045189802,4.687314128666341,4.19672112642101,4.690947052872137,4.462999748464159
LOC124905783,5S ribosomal RNA,5,Yes,4.412281386495218,4.689400692495524,4.559437744772825,4.533611515238387,4.393158962606241
LRRK2-DT,LRRK2 divergent transcript,5,Yes,4.689224067544652,4.6525313442926715,4.324680688554861,4.4527531374715545,3.86405740597444
RGS20,regulator of G protein signaling 20,5,Yes,4.291556458501848,4.688881532580941,4.1038759829336415,4.057525748699497,4.323385385317367
MARCHF1,membrane associated ring-CH-type finger 1,5,Yes,4.688659275785786,4.192972950527498,4.653064011231394,4.107557528159765,4.275679850348421
TENM3,teneurin transmembrane protein 3,5,Yes,4.6077392285673895,4.5950715779662,4.6678047356623145,4.278444668568751,4.688577249529466
LOC646797,,5,Yes,3.924656126272275,4.683427473311331,4.002893357446366,4.381138894516628,4.14231717163547
LINC01346,long intergenic non-protein coding RNA 1346,5,Yes,4.663297681743571,4.625259647290251,4.495783071431229,4.279656875992279,4.682872220650166
C13orf46,chromosome 13 open reading frame 46,5,Yes,4.196150708889577,4.204710411659915,3.8580264222238876,4.681001453740539,4.2252515770191605
LOC124907500,uncharacterized LOC124907500,5,Yes,4.466655516237664,4.36441442023153,4.679792085611739,4.111610724822589,4.558376962285917
C1orf174,chromosome 1 open reading frame 174,5,Yes,4.679612994669999,4.425214584557965,4.05543526327135,4.05134427088268,4.432509269146541
RNA5S13,RNA%2C 5S ribosomal 13,5,Yes,4.534555528998821,4.3945733454930815,4.448442588629033,3.8750337997323507,4.6760568781974765
LOC124905436,5S ribosomal RNA,5,Yes,4.673322146175337,4.197388092175441,4.329171893768591,4.480734713967175,4.231780565668585
LOC101928570,uncharacterized LOC101928570,5,Yes,3.8620124467723898,4.671416350121155,4.056521583587379,4.561015731835757,4.192947247610726
PLA2G4C,phospholipase A2 group IVC,5,Yes,4.630766699676363,4.456696990718955,4.5399156155493925,4.58718316150539,4.666575995106666
LOC105372316,uncharacterized LOC105372316,5,Yes,4.666462795264233,4.2086602660988754,4.409554893443369,4.479475448023463,4.338343279955377
LOC124905757,5S ribosomal RNA,5,Yes,4.658577480961872,4.665956962799734,4.492093429558967,4.102540705872475,4.2713643656080205
LOC124906620,uncharacterized LOC124906620,5,Yes,3.8816317624812093,3.8971918522605007,4.341165075925573,4.663816353877316,4.179783825085592
ZFAND2A-DT,ZFAND2A divergent transcript,5,Yes,4.228875036061586,4.658083354604255,4.441478787355352,4.19879371051596,4.180172927470197
LOC124900652,uncharacterized LOC124900652,5,Yes,4.646389570497999,4.456719267453584,4.656373675822334,4.019674300239779,4.385532569252001
LOC101929141,,5,Yes,4.055149703535601,4.49675042068014,3.971132215488475,4.6549835179076435,4.441195876790306
SOCS5P2,,5,Yes,4.652364220813883,4.051522009212784,4.607146582509479,4.014873935160781,4.628720625405263
SNAR-A11,small NF90 (ILF3) associated RNA A11,5,Yes,4.001927978375464,4.328652013625092,4.115561830112179,4.650826979467795,3.927316114720559
FUT3,fucosyltransferase 3 (Lewis blood group),5,Yes,4.483814979131179,4.650377928103156,4.401543210313886,4.428663819282797,4.616223352343231
LOC124906781,putative exonuclease GOR,5,Yes,4.34385091741836,4.524828198010948,4.418829295667836,4.5551598324777,4.64817248102017
MIR1302-9,microRNA 1302-9,5,Yes,4.318162108809169,4.646803972826168,4.467723980698845,3.9216890250469136,4.481275239466002
NCR1,natural cytotoxicity triggering receptor 1,5,Yes,4.512962720905642,4.580477978182348,4.383645223498837,4.646305263909311,4.309865828913403
LINC02253,long intergenic non-protein coding RNA 2253,5,Yes,4.3218602996437046,4.6454263611809266,4.398732402177938,4.6407991682107275,4.471423082207406
CNTNAP3P4,,5,Yes,3.826491959841552,4.643205856219885,3.893620587562156,4.210083065287064,4.244212868156926
SNX18P3,ankyrin repeat domain 18A,5,Yes,4.641782826150357,4.099667636855674,4.372628495142003,4.240778584903889,4.567349443294625
RHOU,ras homolog family member U,5,Yes,4.4832755396631425,4.637330633603631,4.280749277105417,4.379853974848617,4.5115291872230125
LOC128966689,PE-PGRS family protein PE_PGRS30-like,5,Yes,4.6328926663056285,4.415149762542621,4.240203076223679,4.100659374507361,4.050431682678187
TWIST2,twist family bHLH transcription factor 2,5,Yes,4.113371805860786,4.632179077998954,4.062136892678033,3.9872895694907577,4.2532670776174655
SYT9,synaptotagmin 9,5,Yes,4.631833751089736,3.7015272563127635,4.10977872721596,4.34578763125534,4.13651778906975
NANOG,Nanog homeobox,5,Yes,4.040899826910293,4.631796651987223,3.969906349813166,4.0633907036956085,4.195025959856436
LOC124908109,uncharacterized LOC124908109,5,Yes,4.237236663227778,4.246638346050578,4.293533022271244,4.629647684895543,4.1023266707232064
LOC124906977,uncharacterized LOC124906977,5,Yes,3.856832128956489,4.628559121406493,3.963245067219453,4.1620105039778394,4.319386928755351
PRAMEF32P,,5,Yes,4.618857224866484,4.357403405162127,4.536250933617015,4.589356887969569,4.264346571156284
LOC124905433,5S ribosomal RNA,5,Yes,4.616916976193214,4.195141339718874,4.332206490278459,4.448019840096439,4.237060995029035
LOC124905772,5S ribosomal RNA,5,Yes,4.556607010725309,4.071529834806006,4.392044624690917,4.546060776322265,4.616792465179424
NTF6A,,5,Yes,4.606718764549469,4.140467256618126,4.4726677347409955,4.268473367696391,4.615612146669957
LOC100507336,uncharacterized LOC100507336,5,Yes,4.327127532185212,4.2889179163397895,4.18870806437318,4.611307332256143,4.235140505503302
LOC105375147,uncharacterized LOC105375147,5,Yes,4.245407687193364,4.609755704344644,4.322774790497666,4.280161838308009,4.313553376406424
C1DP2,,5,Yes,4.470666833633193,4.608265874857138,4.290315337379013,3.7481116230287013,4.449851585492251
LOC105377864,uncharacterized LOC105377864,5,Yes,4.311678501667862,3.663583029111047,4.210698663769157,4.607981381266586,4.408298319623689
PSG4,pregnancy specific beta-1-glycoprotein 4,5,Yes,4.2348898496466045,3.978021044100352,4.355056172973032,4.607329785926046,4.487386543644128
CASP9,caspase 9,5,Yes,4.422468762429279,4.60671116224474,4.056453202481315,4.236168683739075,4.417247597914916
LOC124905742,,5,Yes,4.069190953219066,4.603929502490668,4.3032426464693385,4.533958438567786,3.6972648398640793
LOC124905769,5S ribosomal RNA,5,Yes,4.601944171931657,4.143659982355279,4.428915716654059,4.529613291584518,4.516523004199818
LOC124905437,5S ribosomal RNA,5,Yes,4.309218087331959,4.221964852163207,4.27904126177884,4.601180665852296,4.039982773863401
LOC105370461,uncharacterized LOC105370461,5,Yes,4.038573953051366,4.412961645924932,4.208388609293197,4.593299573529417,3.964093723202165
OR4F3,olfactory receptor family 4 subfamily F member 3,5,Yes,4.542631286870581,4.592912605484605,4.250814646434471,4.236361147978448,4.044973942254159
MICC,,5,Yes,4.592777184470767,4.371797902783891,3.9153804244224157,4.582978816790046,4.339376496459741
LOC124905424,5S ribosomal RNA,5,Yes,4.5363453274364005,4.358817442007198,4.388068058683801,4.592032604503944,4.158526832933292
LOC124905832,5S ribosomal RNA,5,Yes,4.473956944404077,4.591578090591785,4.219099744283156,4.246997713951461,4.365151418561121
LOC124905829,5S ribosomal RNA,5,Yes,4.59096954764387,3.9767241638364688,4.1822148027409956,4.405128237262893,4.24677676541469
TAFA5,TAFA chemokine like family member 5,5,Yes,4.586248893953205,4.1823692119521025,4.588801405388052,4.228454728485926,4.379812995217968
LOC124905834,5S ribosomal RNA,5,Yes,4.58683654319889,4.336779351363312,4.298936830090921,4.204658609186763,4.355124251513635
LOC124906874,uncharacterized LOC124906874,5,Yes,4.317072784276825,4.580112215846247,4.350390110201611,3.9084819705596185,4.398360283476795
LOC124905423,,5,Yes,4.365378963262674,4.031669883191911,4.2439900170814955,4.579841249658902,4.00617114509221
LOC124900471,,5,Yes,4.246771438101567,4.577819796381271,3.8917877120587727,4.165060266828203,4.259350653594376
LOC100130207,uncharacterized LOC100130207,5,Yes,3.8833863820049785,4.567497632397876,4.326077539148925,3.84776599495056,3.886845910651852
ZNF765-ZNF761,ZNF765-ZNF761 readthrough,5,Yes,4.461777189535443,4.331982259092191,4.563882712726168,3.717198145999929,4.365924749002794
SYK,spleen associated tyrosine kinase,5,Yes,4.115275496431566,4.103620871537241,4.030399414188984,4.561089317902785,4.2046553863217975
PTPRD,protein tyrosine phosphatase receptor type D,5,Yes,3.9802759234516643,4.552660681439299,4.083771946602296,3.8843612027983245,3.9573396622429575
RNA5S11,RNA%2C 5S ribosomal 11,5,Yes,4.531836262651632,4.102358585613627,4.5457912436816885,4.399354496361266,4.550933139160433
RPSA2,ribosomal protein SA 2,5,Yes,4.542681401604292,4.141336384219988,4.2913433320835255,4.223542447574855,4.376242080043388
BLACE,B cell acute lymphoblastic leukemia expressed,5,Yes,3.9177524179206697,3.863833267822837,4.213259794474187,4.5332048367518745,4.243984019224969
TMEM150B,transmembrane protein 150B,5,Yes,4.460671829335474,3.9457640870300925,4.149544200567602,4.53191965230584,4.331209728223543
LOC124906631,,5,Yes,4.174227607513771,3.7939940290264786,4.08267596291608,4.529025928591126,4.26620262043958
RBFOX3,RNA binding fox-1 homolog 3,5,Yes,4.033534661799265,4.0800981507738365,4.528445392007889,4.03250615092251,4.508278176201878
