id	common_name	allele_count	sample_size	impact	gene	feature	consequence	chrom	pos	end	svtype	svlen	total_allele_count	allele_frequency	type_simplified
svim_asm.19221	Central	0	2	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	154606	177304	DEL	-22698	1	0.02083333333333333	Non-repeat
svim_asm.19221	Eastern	0	3	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	154606	177304	DEL	-22698	1	0.02083333333333333	Non-repeat
svim_asm.19222	Western	2	15	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	155174	189127	DEL	-33953	6	0.125	Non-repeat
svim_asm.19222	Western x Central	2	4	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	155174	189127	DEL	-33953	6	0.125	Non-repeat
svim_asm.19222	Central	2	2	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	155174	189127	DEL	-33953	6	0.125	Non-repeat
svim_asm.19222	Eastern	0	3	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	155174	189127	DEL	-33953	6	0.125	Non-repeat
svim_asm.19225	Western	0	15	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	158852	188873	DEL	-30021	1	0.02083333333333333	Non-repeat
svim_asm.19225	Western x Central	0	4	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	158852	188873	DEL	-30021	1	0.02083333333333333	Non-repeat
svim_asm.19225	Central	1	2	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	158852	188873	DEL	-30021	1	0.02083333333333333	Non-repeat
svim_asm.19225	Eastern	0	3	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	158852	188873	DEL	-30021	1	0.02083333333333333	Non-repeat
svim_asm.192341	Western	0	15	HIGH	LOC129137369	XM_054668572.1,XM_054668573.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr18_hap1_hsa16	94389808	94396413	DEL	-6605	1	0.02083333333333333	Non-repeat
svim_asm.192341	Western x Central	0	4	HIGH	LOC129137369	XM_054668572.1,XM_054668573.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr18_hap1_hsa16	94389808	94396413	DEL	-6605	1	0.02083333333333333	Non-repeat
svim_asm.192341	Central	0	2	HIGH	LOC129137369	XM_054668572.1,XM_054668573.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr18_hap1_hsa16	94389808	94396413	DEL	-6605	1	0.02083333333333333	Non-repeat
svim_asm.192341	Eastern	1	3	HIGH	LOC129137369	XM_054668572.1,XM_054668573.2	splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,intron_variant	chr18_hap1_hsa16	94389808	94396413	DEL	-6605	1	0.02083333333333333	Non-repeat
svim_asm.19257	Western	2	15	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	153796	157338	DEL	-3542	3	0.0625	Non-repeat
svim_asm.19257	Western x Central	1	4	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	153796	157338	DEL	-3542	3	0.0625	Non-repeat
svim_asm.19257	Central	0	2	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	153796	157338	DEL	-3542	3	0.0625	Non-repeat
svim_asm.19257	Eastern	0	3	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	153796	157338	DEL	-3542	3	0.0625	Non-repeat
svim_asm.19258	Western	1	15	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	164964	168828	DEL	-3864	1	0.02083333333333333	Non-repeat
svim_asm.19258	Western x Central	0	4	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	164964	168828	DEL	-3864	1	0.02083333333333333	Non-repeat
svim_asm.19258	Central	0	2	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	164964	168828	DEL	-3864	1	0.02083333333333333	Non-repeat
svim_asm.19258	Eastern	0	3	HIGH	LOC134807616	XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr11_hap1_hsa9	164964	168828	DEL	-3864	1	0.02083333333333333	Non-repeat
svim_asm.19260	Western	1	15	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	181682	189004	DEL	-7322	3	0.0625	Non-repeat
svim_asm.19260	Western x Central	0	4	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	181682	189004	DEL	-7322	3	0.0625	Non-repeat
svim_asm.19260	Central	0	2	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	181682	189004	DEL	-7322	3	0.0625	Non-repeat
svim_asm.19260	Eastern	2	3	HIGH	LOC112207536,LOC134807616	XM_063787355.1,XR_010148515.1,XR_010148516.1,XR_010148517.1,XR_010148518.1,XR_010148519.1	splice_acceptor_variant,3_prime_UTR_variant,intron_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant	chr11_hap1_hsa9	181682	189004	DEL	-7322	3	0.0625	Non-repeat
svim_asm.19946	Western	0	15	HIGH	ENTPD8	XM_024346012.3,XM_024346013.3	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	1003843	1004050	DEL	-207	2	0.04166666666666666	Non-repeat
svim_asm.19946	Western x Central	0	4	HIGH	ENTPD8	XM_024346012.3,XM_024346013.3	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	1003843	1004050	DEL	-207	2	0.04166666666666666	Non-repeat
svim_asm.19946	Central	0	2	HIGH	ENTPD8	XM_024346012.3,XM_024346013.3	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	1003843	1004050	DEL	-207	2	0.04166666666666666	Non-repeat
svim_asm.19946	Eastern	2	3	HIGH	ENTPD8	XM_024346012.3,XM_024346013.3	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	1003843	1004050	DEL	-207	2	0.04166666666666666	Non-repeat
svim_asm.201811	Western	1	15	HIGH	PLD2	XM_016931284.4,XM_063799508.1,XM_063799509.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	15328839	15329477	DEL	-638	1	0.02083333333333333	Non-repeat
svim_asm.201811	Western x Central	0	4	HIGH	PLD2	XM_016931284.4,XM_063799508.1,XM_063799509.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	15328839	15329477	DEL	-638	1	0.02083333333333333	Non-repeat
svim_asm.201811	Central	0	2	HIGH	PLD2	XM_016931284.4,XM_063799508.1,XM_063799509.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	15328839	15329477	DEL	-638	1	0.02083333333333333	Non-repeat
svim_asm.201811	Eastern	0	3	HIGH	PLD2	XM_016931284.4,XM_063799508.1,XM_063799509.1	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	15328839	15329477	DEL	-638	1	0.02083333333333333	Non-repeat
svim_asm.201845	Western	0	15	HIGH	RABEP1	XM_016931337.4,XM_063798254.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	15805888	15814451	DEL	-8563	1	0.02083333333333333	Non-repeat
svim_asm.201845	Western x Central	0	4	HIGH	RABEP1	XM_016931337.4,XM_063798254.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	15805888	15814451	DEL	-8563	1	0.02083333333333333	Non-repeat
svim_asm.201845	Central	1	2	HIGH	RABEP1	XM_016931337.4,XM_063798254.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	15805888	15814451	DEL	-8563	1	0.02083333333333333	Non-repeat
svim_asm.201845	Eastern	0	3	HIGH	RABEP1	XM_016931337.4,XM_063798254.1	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	15805888	15814451	DEL	-8563	1	0.02083333333333333	Non-repeat
svim_asm.201985	Western	0	15	HIGH	LOC748792	XM_054670790.2	transcript_ablation	chr19_hap1_hsa17	17386160	17389568	DEL	-3408	8	0.16666666666666666	Non-repeat
svim_asm.201985	Western x Central	0	4	HIGH	LOC748792	XM_054670790.2	transcript_ablation	chr19_hap1_hsa17	17386160	17389568	DEL	-3408	8	0.16666666666666666	Non-repeat
svim_asm.201985	Central	2	2	HIGH	LOC748792	XM_054670790.2	transcript_ablation	chr19_hap1_hsa17	17386160	17389568	DEL	-3408	8	0.16666666666666666	Non-repeat
svim_asm.201985	Eastern	6	3	HIGH	LOC748792	XM_054670790.2	transcript_ablation	chr19_hap1_hsa17	17386160	17389568	DEL	-3408	8	0.16666666666666666	Non-repeat
svim_asm.202011	Western	1	15	HIGH	POLR2A	XM_024350211.3	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18005095	18006504	DEL	-1409	1	0.02083333333333333	Non-repeat
svim_asm.202011	Western x Central	0	4	HIGH	POLR2A	XM_024350211.3	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18005095	18006504	DEL	-1409	1	0.02083333333333333	Non-repeat
svim_asm.202011	Central	0	2	HIGH	POLR2A	XM_024350211.3	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18005095	18006504	DEL	-1409	1	0.02083333333333333	Non-repeat
svim_asm.202011	Eastern	0	3	HIGH	POLR2A	XM_024350211.3	splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18005095	18006504	DEL	-1409	1	0.02083333333333333	Non-repeat
svim_asm.202058	Western	18	15	HIGH	B4GALNT2	XM_054670290.1,XM_054670291.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18948382	19017267	DEL	-68885	29	0.6041666666666666	Non-repeat
svim_asm.202058	Western x Central	7	4	HIGH	B4GALNT2	XM_054670290.1,XM_054670291.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18948382	19017267	DEL	-68885	29	0.6041666666666666	Non-repeat
svim_asm.202058	Central	1	2	HIGH	B4GALNT2	XM_054670290.1,XM_054670291.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18948382	19017267	DEL	-68885	29	0.6041666666666666	Non-repeat
svim_asm.202058	Eastern	3	3	HIGH	B4GALNT2	XM_054670290.1,XM_054670291.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	18948382	19017267	DEL	-68885	29	0.6041666666666666	Non-repeat
svim_asm.202101	Western	0	15	HIGH	TTLL6	XM_054671219.2,XM_054671220.2,XM_054671221.2,XM_054671223.2,XM_063798285.1,XM_063798286.1,XM_063798287.1,XM_063798288.1,XM_063798289.1,XM_063798290.1,XM_063798291.1,XM_063798292.1,XM_063798293.1	stop_gained,frameshift_variant	chr19_hap1_hsa17	19294678	19294678	INS	112	2	0.04166666666666666	Non-repeat
svim_asm.202101	Western x Central	0	4	HIGH	TTLL6	XM_054671219.2,XM_054671220.2,XM_054671221.2,XM_054671223.2,XM_063798285.1,XM_063798286.1,XM_063798287.1,XM_063798288.1,XM_063798289.1,XM_063798290.1,XM_063798291.1,XM_063798292.1,XM_063798293.1	stop_gained,frameshift_variant	chr19_hap1_hsa17	19294678	19294678	INS	112	2	0.04166666666666666	Non-repeat
svim_asm.202101	Central	2	2	HIGH	TTLL6	XM_054671219.2,XM_054671220.2,XM_054671221.2,XM_054671223.2,XM_063798285.1,XM_063798286.1,XM_063798287.1,XM_063798288.1,XM_063798289.1,XM_063798290.1,XM_063798291.1,XM_063798292.1,XM_063798293.1	stop_gained,frameshift_variant	chr19_hap1_hsa17	19294678	19294678	INS	112	2	0.04166666666666666	Non-repeat
svim_asm.202101	Eastern	0	3	HIGH	TTLL6	XM_054671219.2,XM_054671220.2,XM_054671221.2,XM_054671223.2,XM_063798285.1,XM_063798286.1,XM_063798287.1,XM_063798288.1,XM_063798289.1,XM_063798290.1,XM_063798291.1,XM_063798292.1,XM_063798293.1	stop_gained,frameshift_variant	chr19_hap1_hsa17	19294678	19294678	INS	112	2	0.04166666666666666	Non-repeat
svim_asm.202196	Western	2	15	HIGH	LOC468298	XM_054670784.2	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	20969976	20970055	DEL	-79	2	0.04166666666666666	SINE/Alu
svim_asm.202196	Western x Central	0	4	HIGH	LOC468298	XM_054670784.2	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	20969976	20970055	DEL	-79	2	0.04166666666666666	SINE/Alu
svim_asm.202196	Central	0	2	HIGH	LOC468298	XM_054670784.2	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	20969976	20970055	DEL	-79	2	0.04166666666666666	SINE/Alu
svim_asm.202196	Eastern	0	3	HIGH	LOC468298	XM_054670784.2	splice_acceptor_variant,coding_sequence_variant,intron_variant	chr19_hap1_hsa17	20969976	20970055	DEL	-79	2	0.04166666666666666	SINE/Alu
svim_asm.202365	Western	1	15	HIGH	ASB16	XM_009432033.5,XM_511545.8	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	23722977	23729194	DEL	-6217	1	0.02083333333333333	Non-repeat
svim_asm.202365	Western x Central	0	4	HIGH	ASB16	XM_009432033.5,XM_511545.8	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	23722977	23729194	DEL	-6217	1	0.02083333333333333	Non-repeat
svim_asm.202365	Central	0	2	HIGH	ASB16	XM_009432033.5,XM_511545.8	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	23722977	23729194	DEL	-6217	1	0.02083333333333333	Non-repeat
svim_asm.202365	Eastern	0	3	HIGH	ASB16	XM_009432033.5,XM_511545.8	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant	chr19_hap1_hsa17	23722977	23729194	DEL	-6217	1	0.02083333333333333	Non-repeat
svim_asm.202425	Western	1	15	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783,LOC129137784,LOC129137786,LOC129137787	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1,XR_008540575.1,XR_008540577.1,XR_008540578.1	transcript_ablation	chr19_hap1_hsa17	24571111	24619981	DEL	-48870	1	0.02083333333333333	Non-repeat
svim_asm.202425	Western x Central	0	4	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783,LOC129137784,LOC129137786,LOC129137787	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1,XR_008540575.1,XR_008540577.1,XR_008540578.1	transcript_ablation	chr19_hap1_hsa17	24571111	24619981	DEL	-48870	1	0.02083333333333333	Non-repeat
svim_asm.202425	Central	0	2	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783,LOC129137784,LOC129137786,LOC129137787	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1,XR_008540575.1,XR_008540577.1,XR_008540578.1	transcript_ablation	chr19_hap1_hsa17	24571111	24619981	DEL	-48870	1	0.02083333333333333	Non-repeat
svim_asm.202425	Eastern	0	3	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783,LOC129137784,LOC129137786,LOC129137787	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1,XR_008540575.1,XR_008540577.1,XR_008540578.1	transcript_ablation	chr19_hap1_hsa17	24571111	24619981	DEL	-48870	1	0.02083333333333333	Non-repeat
svim_asm.202426	Western	2	15	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1	transcript_ablation	chr19_hap1_hsa17	24571111	24601670	DEL	-30559	3	0.0625	Non-repeat
svim_asm.202426	Western x Central	1	4	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1	transcript_ablation	chr19_hap1_hsa17	24571111	24601670	DEL	-30559	3	0.0625	Non-repeat
svim_asm.202426	Central	0	2	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1	transcript_ablation	chr19_hap1_hsa17	24571111	24601670	DEL	-30559	3	0.0625	Non-repeat
svim_asm.202426	Eastern	0	3	HIGH	LOC129137779,LOC129137780,LOC129137781,LOC129137782,LOC129137783	XR_008540570.1,XR_008540571.1,XR_008540572.1,XR_008540573.1,XR_008540574.1	transcript_ablation	chr19_hap1_hsa17	24571111	24601670	DEL	-30559	3	0.0625	Non-repeat
svim_asm.202427	Western	1	15	HIGH	LOC129137779,LOC129137780	XR_008540570.1,XR_008540571.1	transcript_ablation	chr19_hap1_hsa17	24571111	24583338	DEL	-12227	1	0.02083333333333333	Non-repeat
svim_asm.202427	Western x Central	0	4	HIGH	LOC129137779,LOC129137780	XR_008540570.1,XR_008540571.1	transcript_ablation	chr19_hap1_hsa17	24571111	24583338	DEL	-12227	1	0.02083333333333333	Non-repeat
svim_asm.202427	Central	0	2	HIGH	LOC129137779,LOC129137780	XR_008540570.1,XR_008540571.1	transcript_ablation	chr19_hap1_hsa17	24571111	24583338	DEL	-12227	1	0.02083333333333333	Non-repeat
svim_asm.202427	Eastern	0	3	HIGH	LOC129137779,LOC129137780	XR_008540570.1,XR_008540571.1	transcript_ablation	chr19_hap1_hsa17	24571111	24583338	DEL	-12227	1	0.02083333333333333	Non-repeat
svim_asm.202428	Western	2	15	HIGH	LOC129137779,LOC129137780,LOC129137781	XR_008540570.1,XR_008540571.1,XR_008540572.1	transcript_ablation	chr19_hap1_hsa17	24572721	24591055	DEL	-18334	2	0.04166666666666666	Non-repeat
