name	human	chimpanzee	bonobo	description
LOC101056789	0	1	0	ubiquitin-conjugating enzyme E2 variant 1
THOC2	0	1	0	THO complex subunit 2
TEX13C	0	1	0	TEX13 family member C
OCRL	0	1	0	OCRL inositol polyphosphate-5-phosphatase
APLN	0	1	0	apelin
ELF4	0	1	0	E74 like ETS transcription factor 4
ZNF280C	0	1	1	zinc finger protein 280C
GPC4	0	1	0	glypican 4
HPRT1	0	1	0	hypoxanthine phosphoribosyltransferase 1
PABIR3	0	1	4	PABIR family member 3
MOSPD1	0	1	0	motile sperm domain containing 1
CT55	0	1	0	cancer/testis antigen 55
ZNF75D	0	1	1	zinc finger protein 75D
LOC129138625	0	1	0	cancer/testis antigen family 45 member A6
LOC465877	0	1	0	cancer/testis antigen family 45 member A6
FHL1	0	1	0	four and a half LIM domains 1
ADGRG4	0	1	1	adhesion G protein-coupled receptor G4
LOC465884	0	3	0	ras-related C3 botulinum toxin substrate 1-like
CXHXorf66	0	1	0	chromosome X CXorf66 homolog
LOC107971048	0	1	0	large ribosomal subunit protein eL42-like
SPANXN2	0	1	0	SPANX family member N2
CXHXorf51A	0	1	0	chromosome X CXorf51A homolog
EOLA1	0	2	0	endothelium and lymphocyte associated ASCH domain 1
MAGEA9	0	1	0	MAGE family member A9
VMA21	0	1	0	vacuolar ATPase assembly factor VMA21
LOC107972766	0	1	0	melanoma-associated antigen 6
LOC107972767	0	1	0	chondrosarcoma-associated gene 2/3 protein-like
MAGEA12	0	1	0	MAGE family member A12
MAGEA6	0	1	0	MAGE family member A6
LOC129138662	0	1	0	chondrosarcoma-associated gene 2/3 protein
LOC107971234	0	1	0	PNMA family member 6A
LOC107971235	0	1	0	paraneoplastic antigen-like protein 6B
MAGEA1	0	1	0	MAGE family member A1
ZNF275	0	1	0	zinc finger protein 275
SLC6A8	0	1	0	solute carrier family 6 member 8
PDZD4	0	1	0	PDZ domain containing 4
L1CAM	0	1	1	L1 cell adhesion molecule
MECP2	0	1	0	methyl-CpG binding protein 2
LOC129135380	0	3	0	testis-specific protein TEX28
LOC129138866	0	1	0	long-wave-sensitive opsin 1
LAGE3	0	1	0	L antigen family member 3
PLXNA3	0	1	0	plexin A3
LOC100610002	0	4	0	NF-kappa-B essential modulator
LOC134809342	0	1	0	phosphatidylinositol-binding clathrin assembly protein-like
LOC112204046	0	1	0	40-kDa huntingtin-associated protein
H2AB2	0	1	0	H2A.B variant histone 2
H2AB3	0	1	0	H2A.B variant histone 3
LOC104004037	0	1	0	40-kDa huntingtin-associated protein
LOC129138842	0	4	0	histone-lysine N-methyltransferase PRDM7-like
LOC129138592	0	4	0	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like
LOC129138706	0	1	0	spectrin beta chain, non-erythrocytic 5-like
LOC129135297	0	1	0	testis-specific Y-encoded protein 3-like
LOC107973386	0	1	0	testis-specific Y-encoded protein 3
LOC112207446	0	4	0	testis-specific Y-encoded protein 3
LOC129138949	0	4	0	testis-specific Y-encoded protein 3
LOC129138954	0	4	0	testis-specific Y-encoded protein 3-like
LOC129138956	0	4	0	testis-specific Y-encoded protein 3
LOC129138948	0	4	0	testis-specific Y-encoded protein 3
LOC129138958	0	4	0	testis-specific Y-encoded protein 3-like
LOC112207444	0	4	0	testis-specific Y-encoded protein 3
LOC129138942	0	4	0	testis-specific Y-encoded protein 3
LOC129138955	0	4	0	testis-specific Y-encoded protein 3
LOC129138957	0	4	0	testis-specific Y-encoded protein 3-like
LOC129135429	0	4	0	testis-specific Y-encoded protein 3
LOC129138959	0	4	0	testis-specific Y-encoded protein 3
LOC129138960	0	4	0	testis-specific Y-encoded protein 3
LOC745154	0	4	0	testis-specific Y-encoded protein 3
LOC129138941	0	4	0	testis-specific Y-encoded protein 3-like
LOC745089	0	4	0	testis-specific Y-encoded protein 3
LOC745124	0	4	0	testis-specific Y-encoded protein 3-like
LOC744621	0	4	0	deleted in azoospermia protein 1
LOC749905	0	4	0	deleted in azoospermia protein 1
LOC107971295	0	1	0	testis-specific basic protein Y 2
LOC736145	0	4	0	RNA-binding motif protein, Y chromosome, family 1 member F/J-like
LOC112208098	0	4	0	RNA-binding motif protein, Y chromosome, family 1 member F/J
LOC737822	0	1	0	testis-specific Y-encoded protein 3-like
LOC740402	0	1	0	glutamate dehydrogenase 1, mitochondrial-like
LOC112208053	0	4	0	deleted in azoospermia protein 4
LOC738636	0	4	0	deleted in azoospermia protein 3
LOC739765	0	1	0	testis-specific Y-encoded protein 3
MTRNR2L17	0	1	0	MTRNR2-like 17
USP9Y	0	4	0	ubiquitin specific peptidase 9 Y-linked
LOC112209182	0	1	0	matrix-remodeling-associated protein 5-like
AMELY	0	1	0	amelogenin Y-linked
RPS4Y1	0	1	0	ribosomal protein S4 Y-linked 1
LOC751056_1	0	1	0	CD99 antigen-like
DHRSX_1	0	1	1	dehydrogenase/reductase X-linked
ASMT_1	0	1	1	acetylserotonin O-methyltransferase
AKAP17A_1	0	1	0	A-kinase anchoring protein 17A
P2RY8_1	0	1	1	P2Y receptor family member 8
ASMTL_1	0	4	1	acetylserotonin O-methyltransferase like
SLC25A6_1	0	1	0	solute carrier family 25 member 6
LOC107972835_1	0	1	0	interleukin-3 receptor subunit alpha
LOC746936_1	0	1	0	colony stimulating factor 2 receptor subunit alpha
LOC749758_1	0	1	0	cytokine receptor like factor 2
LOC107971217_1	0	4	0	short stature homeobox protein
LOC112207609_1	0	1	0	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta
LOC107971128_1	0	1	0	putative GTP-binding protein 6
LOC129138939	0	4	0	PI-PLC X domain-containing protein 1-like
LOC129138938	0	4	0	MAM and LDL-receptor class A domain-containing protein 1-like
LOC129397705	0	0	1	putative protein FAM157B
LOC100991907	0	0	1	olfactory receptor 14I1
LOC100972584	0	0	4	olfactory receptor 2T11
LOC100971901	0	0	4	olfactory receptor 2T29
LOC100970998	0	0	4	small ubiquitin like modifier 3
LOC100971558	0	0	1	olfactory receptor 2G6
LOC100990488	0	0	1	olfactory receptor 2L2-like
LOC100989812	0	0	1	olfactory receptor 2L13
LOC106634333	0	0	1	olfactory receptor 2AK2
LOC100976667	0	0	1	olfactory receptor 2L8-like
LOC129392906	0	0	1	E3 ubiquitin-protein ligase TRIM58
LOC100991478	0	0	1	olfactory receptor 2AJ1
LOC112438148	0	0	1	olfactory receptor 14K1
LOC103785522	0	0	1	zinc finger protein 695
LOC129394312	0	0	4	kinesin-like protein KIF28P
ZP4	0	0	1	zona pellucida glycoprotein 4
MAP10	0	0	1	microtubule associated protein 10
LOC100993046	0	0	1	E3 ubiquitin-protein ligase RNF4-like
ARV1	0	0	1	ARV1 homolog%2C fatty acid homeostasis modulator
ITPKB	0	0	1	inositol-trisphosphate 3-kinase B
DEGS1	0	0	1	delta 4-desaturase%2C sphingolipid 1
LOC100990819	0	0	1	zinc finger protein 706-like
CCDC185	0	0	1	coiled-coil domain containing 185
LOC117977169	0	0	1	small ribosomal subunit protein uS8-like
LPGAT1	0	0	1	lysophosphatidylglycerol acyltransferase 1
PM20D1	0	0	4	peptidase M20 domain containing 1
NUCKS1	0	0	1	nuclear casein kinase and cyclin dependent kinase substrate 1
KLHDC8A	0	0	1	kelch domain containing 8A
LOC117976953	0	0	1	small nuclear ribonucleoprotein G-like
SOX13	0	0	1	SRY-box transcription factor 13
ADIPOR1	0	0	1	adiponectin receptor 1
ATP6V1G3	0	0	1	ATPase H+ transporting V1 subunit G3
LOC117976634	0	0	1	complement factor H-related protein 2
LOC129397416	0	0	4	complement factor H-related protein 4
LOC117976628	0	0	1	complement factor H-related protein 4
LOC134728364	0	0	4	complement factor H-related protein 3
LOC134729391	0	0	4	complement factor H-like
LOC134729382	0	0	4	complement factor H-related protein 3
IVNS1ABP	0	0	1	influenza virus NS1A binding protein
CEP350	0	0	1	centrosomal protein 350
KIAA0040	0	0	1	KIAA0040
MYOCOS	0	0	1	myocilin opposite strand
FIRRM	0	0	1	FIGNL1 interacting regulator of recombination and mitosis
SFT2D2	0	0	1	SFT2 domain containing 2
LOC134730372	0	0	4	small ribosomal subunit protein eS7
RXRG	0	0	1	retinoid X receptor gamma
LOC100983469	0	0	1	carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein
TOMM40L	0	0	1	translocase of outer mitochondrial membrane 40 like
FCER1G	0	0	1	Fc epsilon receptor Ig
APOA2	0	0	1	apolipoprotein A2
USF1	0	0	4	upstream transcription factor 1
TSTD1	0	0	1	thiosulfate sulfurtransferase like domain containing 1
LOC134730381	0	0	4	thiosulfate:glutathione sulfurtransferase
LOC134730382	0	0	1	upstream stimulatory factor 1
ITLN1	0	0	4	intelectin 1
LY9	0	0	1	lymphocyte antigen 9
CD244	0	0	1	CD244 molecule
CASQ1	0	0	1	calsequestrin 1
PEA15	0	0	1	proliferation and apoptosis adaptor protein 15
LOC100973313	0	0	4	olfactory receptor 10J5
LOC129397826	0	0	4	serum amyloid P-component-like
LOC100974350	0	0	1	olfactory receptor 10J1
LOC100974674	0	0	1	olfactory receptor 10J4
MNDA	0	0	1	myeloid cell nuclear differentiation antigen
LOC100995546	0	0	4	protein SON-like
ADAR	0	0	1	adenosine deaminase RNA specific
C1H1orf43	0	0	1	chromosome 1 C1orf43 homolog
S100A12	0	0	1	S100 calcium binding protein A12
LOC130541076	0	0	1	small proline-rich protein 2D-like
LOC130541078	0	0	1	small proline-rich protein 2D
LOC100996097	0	0	1	putative neuroblastoma breakpoint family member 7
RIIAD1	0	0	1	regulatory subunit of type II PKA R-subunit domain containing 1
TNFAIP8L2	0	0	1	TNF alpha induced protein 8 like 2
SEMA6C	0	0	1	semaphorin 6C
LOC106635332	0	0	1	endogenous retrovirus group K member 10 Np9 protein-like
LOC100990288	0	0	1	myomegalin-like
LOC106634368	0	0	4	bromodomain-containing protein 9
LOC117974571	0	0	4	neuroblastoma breakpoint family member 15-like
LOC129397510	0	0	1	neurogenic locus notch homolog protein 2-like
LOC117981372	0	0	4	neuroblastoma breakpoint family member 15-like
LOC129394502	0	0	4	Krueppel-like factor 5
LOC117980872	0	0	1	neuroblastoma breakpoint family member 15-like
LOC117975161	0	0	1	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3-like
LOC100971374	0	0	1	thioredoxin-interacting protein
LOC129393010	0	0	4	neuroblastoma breakpoint family member 15-like
AMPD1	0	0	1	adenosine monophosphate deaminase 1
NRAS	0	0	1	NRAS proto-oncogene%2C GTPase
LOC100980894	0	0	1	bile acid receptor-like
LOC100983009	0	0	1	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1
LOC134730803	0	0	4	neuroblastoma breakpoint family member 12-like
LOC129394614	0	0	4	neuroblastoma breakpoint family member 12-like
LOC117978217	0	0	1	leucine-rich repeats and immunoglobulin-like domains protein 2
LOC100987295	0	0	1	nuclear transport factor 2
LOC100980598	0	0	1	adenosine receptor A3
SLC6A17	0	0	1	solute carrier family 6 member 17
LOC129398196	0	0	1	glutathione S-transferase Mu 2
LOC117974945	0	0	4	notch homolog 2 N-terminal-like protein A
SARS1	0	0	1	seryl-tRNA synthetase 1
LOC100989383	0	0	4	cytochrome c oxidase subunit NDUFA4-like
LOC100983088	0	0	4	alpha-amylase 2B
F3	0	0	1	coagulation factor III%2C tissue factor
GCLM	0	0	1	glutamate-cysteine ligase modifier subunit
CCDC18	0	0	1	coiled-coil domain containing 18
GFI1	0	0	1	growth factor independent 1 transcriptional repressor
GLMN	0	0	1	glomulin%2C FKBP associated protein
LOC134731004	0	0	1	actin, alpha skeletal muscle-like
DNASE2B	0	0	1	deoxyribonuclease 2 beta
DNAJB4	0	0	1	DnaJ heat shock protein family (Hsp40) member B4
LOC103784303	0	0	1	large ribosomal subunit protein uL22-like
LOC100990811	0	0	1	fucose-1-phosphate guanylyltransferase
LOC129398700	0	0	1	rab GDP dissociation inhibitor beta-like
LRRC40	0	0	1	leucine rich repeat containing 40
C1H1orf141	0	0	1	chromosome 1 C1orf141 homolog
PGM1	0	0	1	phosphoglucomutase 1
USP24	0	0	1	ubiquitin specific peptidase 24
BSND	0	0	1	barttin CLCNK type accessory subunit beta
SSBP3	0	0	1	single stranded DNA binding protein 3
C1H1orf185	0	0	4	chromosome 1 C1orf185 homolog
LOC100967527	0	0	1	AGBL carboxypeptidase 4
KLF18	0	0	4	KLF transcription factor 18
KLF17	0	0	1	KLF transcription factor 17
LOC100971216	0	0	1	large ribosomal subunit protein eL21-like
PPIE	0	0	1	peptidylprolyl isomerase E
FAM167B	0	0	1	family with sequence similarity 167 member B
RAB42	0	0	1	RAB42%2C member RAS oncogene family
SESN2	0	0	1	sestrin 2
PTAFR	0	0	1	platelet activating factor receptor
LOC112441405	0	0	1	translation machinery-associated protein 7
ZDHHC18	0	0	1	zinc finger DHHC-type palmitoyltransferase 18
LOC117979948	0	0	1	blood group Rh(CE) polypeptide
FUCA1	0	0	1	alpha-L-fucosidase 1
LOC117979827	0	0	4	chymotrypsin-like elastase family member 3B
LOC117979789	0	0	1	hepatocyte growth factor-like protein
LOC117979780	0	0	1	FAM231A/C-like protein
LOC100976949	0	0	1	espin-like
LOC129393675	0	0	1	FAM231A/C-like protein
LOC100971481	0	0	1	hepatocyte growth factor-like protein
LOC117979769	0	0	1	neuroblastoma breakpoint family member 15-like
LOC117978570	0	0	1	FAM231A/C-like protein
LOC129392903	0	0	1	FAM231A/C-like protein
LOC117979657	0	0	1	rootletin-like
ARHGEF19	0	0	1	Rho guanine nucleotide exchange factor 19
AGMAT	0	0	1	agmatinase (putative)
EFHD2	0	0	1	EF-hand domain family member D2
LOC117978309	0	0	1	PRAME family member 17
LOC129392992	0	0	1	PRAME family member 11-like
LOC117978020	0	0	4	heterogeneous nuclear ribonucleoprotein C-like 2
LOC117978589	0	0	4	PRAME family member 15-like
LOC129393929	0	0	1	PRAME family member 8-like
LOC134729819	0	0	1	PRAME family member 15-like
LOC117977904	0	0	1	heterogeneous nuclear ribonucleoprotein C-like 1
LOC117974243	0	0	4	PRAME family member 1-like
LOC100982456	0	0	4	PRAME family member 15
LOC134728924	0	0	4	PRAME family member 15-like
LOC134728929	0	0	4	PRAME family member 10
LOC134728932	0	0	4	PRAME family member 8-like
LOC134728940	0	0	1	PRAME family member 11-like
LOC117978587	0	0	1	heterogeneous nuclear ribonucleoprotein C-like 1
LOC134728943	0	0	4	PRAME family member 10
LOC117978253	0	0	1	PRAME family member 8
LOC117978313	0	0	4	PRAME family member 1-like
LOC134728945	0	0	1	PRAME family member 15-like
LOC134728947	0	0	1	PRAME family member 18-like
LOC100972854	0	0	1	PRAME family member 1
LOC100983450	0	0	4	PRAME family member 8
LOC129393902	0	0	4	heterogeneous nuclear ribonucleoprotein C-like 3
LOC129398150	0	0	1	PRAME family member 11-like
LOC134728953	0	0	4	PRAME family member 10-like
LOC134729822	0	0	4	PRAME family member 15-like
LOC134729810	0	0	1	PRAME family member 15-like
LOC129395010	0	0	4	heterogeneous nuclear ribonucleoprotein C-like 2
LOC117976417	0	0	1	PRAME family member 15-like
LOC134728957	0	0	1	PRAME family member 17-like
LOC134728384	0	0	1	PRAME family member 18-like
LOC129395020	0	0	1	PRAME family member 1-like
LOC117978450	0	0	1	PRAME family member 11-like
LOC134729814	0	0	4	PRAME family member 10
LOC129393904	0	0	1	PRAME family member 8-like
LOC117978312	0	0	4	PRAME family member 15-like
LOC134728965	0	0	4	heterogeneous nuclear ribonucleoprotein C-like 2
LOC117978449	0	0	4	heterogeneous nuclear ribonucleoprotein C-like 1
LOC129393894	0	0	4	PRAME family member 15-like
LOC134728967	0	0	1	PRAME family member 15-like
LOC134729815	0	0	4	PRAME family member 10-like
LOC134728968	0	0	1	PRAME family member 17-like
LOC129393936	0	0	4	PRAME family member 10
LOC134728972	0	0	4	heterogeneous nuclear ribonucleoprotein C-like 1
LOC134728973	0	0	1	PRAME family member 11-like
LOC134728979	0	0	1	PRAME family member 15-like
LOC117978023	0	0	1	PRAME family member 15-like
LOC117978274	0	0	1	PRAME family member 15-like
LOC117976428	0	0	1	PRAME family member 15-like
LOC117978720	0	0	1	PRAME family member 11
LOC117979561	0	0	1	PRAME family member 1-like
LOC117976372	0	0	1	PRAME family member 18
PRAMEF12	0	0	1	PRAME family member 12
MFN2	0	0	1	mitofusin 2
MTHFR	0	0	1	methylenetetrahydrofolate reductase
C1H1orf167	0	0	4	chromosome 1 C1orf167 homolog
CTNNBIP1	0	0	1	catenin beta interacting protein 1
SPSB1	0	0	1	splA/ryanodine receptor domain and SOCS box containing 1
SLC45A1	0	0	1	solute carrier family 45 member 1
ACTRT2	0	0	1	actin related protein T2
MIB2	0	0	1	MIB E3 ubiquitin protein ligase 2
LOC100967961	0	0	4	ATPase family AAA domain-containing protein 3B
LOC117978719	0	0	1	PRAME family member 15-like
LOC100970807	0	0	1	tubulin beta-8 chain-like
LOC134731052	0	0	1	atherin-like
LOC117978671	0	0	1	tubulin beta-8 chain-like
LOC100990608	0	0	1	contactin-6
LOC100989577	0	0	1	contactin-4
SUSD5	0	0	1	sushi domain containing 5
LOC100972901	0	0	1	large ribosomal subunit protein eL29-like
LOC134729922	0	0	1	proline-rich protein HaeIII subfamily 1-like
KRBOX1	0	0	1	KRAB box domain containing 1
LOC100995302	0	0	1	RAD54 like 2
IQCF1	0	0	1	IQ motif containing F1
WDR82	0	0	1	WD repeat domain 82
DCP1A	0	0	1	decapping mRNA 1A
SNTN	0	0	1	sentan%2C cilia apical structure protein
LOC129397513	0	0	4	DNA primase large subunit-like
LOC100971931	0	0	4	olfactory receptor 5H14
LOC100995664	0	0	1	olfactory receptor 5H15
LOC100971597	0	0	1	olfactory receptor 5H1
LOC100987245	0	0	1	putative protein ARB2BP
CEP97	0	0	1	centrosomal protein 97
ZPLD1	0	0	1	zona pellucida like domain containing 1
LOC129397422	0	0	1	ATP synthase subunit a-like
CIP2A	0	0	1	cellular inhibitor of PP2A
TIGIT	0	0	1	T cell immunoreceptor with Ig and ITIM domains
FBXO40	0	0	1	F-box protein 40
ARGFX	0	0	1	arginine-fifty homeobox
LOC100994493	0	0	1	ribosome biogenesis protein NOP53
PODXL2	0	0	1	podocalyxin like 2
LOC134729904	0	0	1	ferritin heavy chain-like
LOC100978661	0	0	1	collagen alpha-4(VI) chain-like
SLCO2A1	0	0	1	solute carrier organic anion transporter family member 2A1
LOC100990106	0	0	1	ceruloplasmin-like
GFM1	0	0	1	G elongation factor mitochondrial 1
RARRES1	0	0	1	retinoic acid receptor responder 1
LOC100971854	0	0	1	5-hydroxytryptamine receptor 3E
LOC129397482	0	0	4	ATP-binding cassette sub-family F member 2
C2H3orf70	0	0	1	chromosome 2 C3orf70 homolog
TMEM41A	0	0	1	transmembrane protein 41A
HRG	0	0	1	histidine rich glycoprotein
LOC100969087	0	0	1	small ribosomal subunit protein uS10
LOC117974248	0	0	1	mucin-20
SLC51A	0	0	1	solute carrier family 51 member A
LOC100975254	0	0	1	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like
LOC117979566	0	0	1	BRD4-interacting chromatin-remodeling complex-associated protein
LOC106634644	0	0	1	large ribosomal subunit protein uL22-like
LOC129397525	0	0	3	putative protein FAM157B
LOC100979556	0	0	4	RWD domain-containing protein 4-like
LOC134730236	0	0	1	DNA damage up-regulated protein
TMEM129	0	0	1	transmembrane protein 129%2C E3 ubiquitin ligase
NELFA	0	0	1	negative elongation factor complex member A
NAT8L	0	0	1	N-acetyltransferase 8 like
LOC117979902	0	0	1	basic salivary proline-rich protein 1-like
LOC117978776	0	0	1	junctional sarcoplasmic reticulum protein 1-like
LOC100987783	0	0	1	serine/threonine-protein kinase 32B
LOC134730250	0	0	1	zinc finger protein 626-like
LOC134730254	0	0	1	brahma-associated protein of 60 kDa-like
LOC117978099	0	0	1	endogenous retrovirus group K member 6 Env polyprotein-like
LOC106634665	0	0	1	histone H3.v1-like
C3H4orf19	0	0	1	chromosome 3 C4orf19 homolog
LOC100978366	0	0	1	putative cytosolic acyl coenzyme A thioester hydrolase-like
FGF5	0	0	1	fibroblast growth factor 5
ANKRD17	0	0	1	ankyrin repeat domain 17
OPRPN	0	0	1	opiorphin prepropeptide
UGT2B15	0	0	1	UDP glucuronosyltransferase family 2 member B15
TMPRSS11E	0	0	1	transmembrane serine protease 11E
LOC100982199	0	0	1	cytochrome c oxidase subunit 7B2, mitochondrial
LOC100974973	0	0	1	histone H2A.Z
LOC100982184	0	0	1	histone H3.3A-like
LOC100986527	0	0	1	N-deacetylase and N-sulfotransferase 4
LOC100988236	0	0	1	small integral membrane protein 43
SMIM43	0	0	1	small integral membrane protein 43
EXOSC9	0	0	1	exosome component 9
IL2	0	0	1	interleukin 2
LOC100994754	0	0	4	serine/threonine-protein phosphatase 4 regulatory subunit 3A-like
LOC117974336	0	0	4	protein salvador homolog 1
HHIP	0	0	1	hedgehog interacting protein
C3H4orf51	0	0	1	chromosome 3 C4orf51 homolog
LOC117980150	0	0	1	proline-rich protein 36-like
TMEM154	0	0	1	transmembrane protein 154
TIGD4	0	0	4	tigger transposable element derived 4
TDO2	0	0	1	tryptophan 2%2C3-dioxygenase
SPMIP2	0	0	1	sperm microtubule inner protein 2
TMA16	0	0	1	translation machinery associated 16 homolog
LOC100988158	0	0	1	myotubularin-related protein 9-like
LOC100991754	0	0	1	histone PARylation factor 1
LOC103786936	0	0	1	atherin-like
LOC129397647	0	0	1	embryonic stem cell-related gene protein-like
LOC100972981	0	0	1	myosin regulatory light chain 12B
CYP4V2	0	0	1	cytochrome P450 family 4 subfamily V member 2
LOC134730220	0	0	4	double homeobox protein 4C-like
LOC134730329	0	0	1	protein FRG2-like-1
LOC117978370	0	0	4	protein FRG2-like-1
LOC129397663	0	0	1	olfactory receptor 4K3-like
LOC129393692	0	0	1	zinc-regulated GTPase metalloprotein activator 1A-like
LOC129394276	0	0	4	histone-lysine N-methyltransferase PRDM7-like
LOC129393698	0	0	4	tubulin beta-8 chain-like
LOC129393699	0	0	4	putative protein FAM157A
LOC129398493	0	0	1	tubulin beta-8 chain-like
LOC134728417	0	0	4	zinc-regulated GTPase metalloprotein activator 1A-like
LOC134730344	0	0	4	B-cell CLL/lymphoma 9-like protein
LOC134730354	0	0	1	palmitoyltransferase ZDHHC11-like
LOC134730359	0	0	1	palmitoyltransferase ZDHHC11
LOC134730414	0	0	1	alpha/beta hydrolase domain-containing protein 17A-like
