name,variant_type,Bonobo,Chimpanzee,Human,description,post_mean,selection_regime
CAP2,SNVs,1,3,3,cyclase associated actin cytoskeleton regulatory protein 2,0.0360836,Extreme selection
CAPG,SNVs,3,4,3,capping actin protein%2C gelsolin like,0.00107473,Strong selection
CAPN1,SNVs,3,3,3,calpain 1,0.0174065,Extreme selection
CAPN10,SNVs,3,3,3,calpain 10,0.0059986,Strong selection
CAPN11,SNVs,2,3,4,calpain 11,4.9692e-4,Weak selection
CAPN12,SNVs,2,3,4,calpain 12,4.5714e-4,Weak selection
CAPN13,SNVs,3,3,3,calpain 13,4.6367e-4,Weak selection
CAPN14,SNVs,3,4,3,calpain 14,0.00153164,Strong selection
CAPN15,SNVs,3,4,4,calpain 15,0.0606959,Extreme selection
CAPN2,SNVs,2,3,3,calpain 2,0.00549851,Strong selection
CAPN3,SNVs,0,0,3,calpain 3,0.00651254,Strong selection
CAPN5,SNVs,1,2,3,calpain 5,0.00331086,Strong selection
CAPN6,SNVs,2,3,3,calpain 6,0.059611,Extreme selection
CAPN7,SNVs,1,3,3,calpain 7,0.0127537,Extreme selection
CAPN8,SNVs,3,3,3,calpain 8,0.00127708,Strong selection
CAPN9,SNVs,3,3,4,calpain 9,4.5786e-4,Weak selection
CAPNS1,SNVs,3,4,3,calpain small subunit 1,0.0077744,Strong selection
CAPNS2,SNVs,3,3,3,calpain small subunit 2,0.00338122,Strong selection
CAPRIN1,SNVs,3,3,3,cell cycle associated protein 1,0.0929904,Extreme selection
CAPRIN2,SNVs,1,3,4,caprin family member 2,0.0359825,Extreme selection
CAPS,SNVs,1,4,3,calcyphosine,8.4957e-4,Weak selection
CAPS2,SNVs,1,3,4,calcyphosine 2,6.6019e-4,Weak selection
CAPSL,SNVs,3,3,3,calcyphosine like,8.1408e-4,Weak selection
CAPZA1,SNVs,2,3,3,capping actin protein of muscle Z-line subunit alpha 1,0.122098,Extreme selection
CAPZA2,SNVs,1,2,2,capping actin protein of muscle Z-line subunit alpha 2,0.267744,Extreme selection
CAPZA3,SNVs,3,2,3,capping actin protein of muscle Z-line subunit alpha 3,0.00255439,Strong selection
CAPZB,SNVs,2,2,3,capping actin protein of muscle Z-line subunit beta,0.158084,Extreme selection
CARD10,SNVs,3,4,3,caspase recruitment domain family member 10,0.0232896,Extreme selection
CARD11,SNVs,2,4,3,caspase recruitment domain family member 11,0.120431,Extreme selection
CARD14,SNVs,3,3,3,caspase recruitment domain family member 14,4.8882e-4,Weak selection
CARD16,SNVs,3,3,3,caspase recruitment domain family member 16,0.00155779,Strong selection
CARD18,SNVs,0,0,1,caspase recruitment domain family member 18,9.0519e-4,Weak selection
CARD19,SNVs,3,3,3,caspase recruitment domain family member 19,0.0023027,Strong selection
CARD6,SNVs,3,4,3,caspase recruitment domain family member 6,0.00155206,Strong selection
CARD8,SNVs,3,3,3,caspase recruitment domain family member 8,0.00131814,Strong selection
CARD9,SNVs,2,4,3,caspase recruitment domain family member 9,0.00239605,Strong selection
CARF,SNVs,3,3,4,calcium responsive transcription factor,0.0240127,Extreme selection
CARHSP1,SNVs,3,2,3,calcium regulated heat stable protein 1,0.00306043,Strong selection
CARM1,SNVs,2,3,3,coactivator associated arginine methyltransferase 1,0.579021,Extreme selection
CARMIL1,SNVs,2,3,3,capping protein regulator and myosin 1 linker 1,0.0364329,Extreme selection
CARMIL2,SNVs,3,3,3,capping protein regulator and myosin 1 linker 2,0.027713,Extreme selection
CARMIL3,SNVs,3,3,3,capping protein regulator and myosin 1 linker 3,0.0309248,Extreme selection
CARNMT1,SNVs,3,3,2,carnosine N-methyltransferase 1,0.0384318,Extreme selection
CARNS1,SNVs,3,3,3,carnosine synthase 1,0.00129943,Strong selection
CARS1,SNVs,3,3,3,cysteinyl-tRNA synthetase 1,0.0248988,Extreme selection
CARS2,SNVs,3,3,3,cysteinyl-tRNA synthetase 2%2C mitochondrial,0.00100378,Strong selection
CARTPT,SNVs,3,1,3,CART prepropeptide,0.0141925,Extreme selection
CASC3,SNVs,3,3,3,CASC3 exon junction complex subunit,0.104988,Extreme selection
CASD1,SNVs,3,3,3,CAS1 domain containing 1,0.045444,Extreme selection
CASK,SNVs,2,2,2,calcium/calmodulin dependent serine protein kinase,0.392444,Extreme selection
CASKIN1,SNVs,2,3,3,CASK interacting protein 1,0.172058,Extreme selection
CASKIN2,SNVs,3,3,3,CASK interacting protein 2,0.12464,Extreme selection
CASP1,SNVs,3,3,4,caspase 1,0.00678257,Strong selection
CASP10,SNVs,3,4,3,caspase 10,6.6403e-4,Weak selection
CASP12,SNVs,0,3,0,caspase 12 (gene/pseudogene),0.00423546,Strong selection
CASP14,SNVs,1,3,3,caspase 14,0.0011724,Strong selection
CASP2,SNVs,3,3,3,caspase 2,0.0245497,Extreme selection
CASP3,SNVs,2,2,3,caspase 3,0.0289687,Extreme selection
CASP4,SNVs,3,3,3,caspase 4,0.00171788,Strong selection
CASP5,SNVs,3,3,3,caspase 5,8.0017e-4,Weak selection
CASP6,SNVs,3,3,3,caspase 6,0.00214766,Strong selection
CASP7,SNVs,3,3,3,caspase 7,0.00436159,Strong selection
CASP8,SNVs,3,2,4,caspase 8,0.0173425,Extreme selection
CASP9,SNVs,3,4,3,caspase 9,7.8274e-4,Weak selection
CASQ1,SNVs,2,2,3,calsequestrin 1,0.00119563,Strong selection
CASQ2,SNVs,2,2,3,calsequestrin 2,0.00438578,Strong selection
CASR,SNVs,3,3,3,calcium sensing receptor,0.0525342,Extreme selection
CASS4,SNVs,3,3,3,Cas scaffold protein family member 4,0.0454278,Extreme selection
CAST,SNVs,3,3,3,calpastatin,0.00423045,Strong selection
CASTOR1,SNVs,2,3,2,cytosolic arginine sensor for mTORC1 subunit 1,0.020166,Extreme selection
CASZ1,SNVs,3,3,3,castor zinc finger 1,0.165734,Extreme selection
CAT,SNVs,2,3,3,catalase,0.00233117,Strong selection
CATIP,SNVs,3,3,3,ciliogenesis associated TTC17 interacting protein,0.00223089,Strong selection
CATSPER1,SNVs,3,4,4,cation channel sperm associated 1,0.00194672,Strong selection
CATSPER2,SNVs,3,3,4,cation channel sperm associated 2,0.00366141,Strong selection
CATSPER3,SNVs,3,2,3,cation channel sperm associated 3,0.00157165,Strong selection
CATSPER4,SNVs,3,3,3,cation channel sperm associated 4,0.00525415,Strong selection
CATSPERB,SNVs,3,3,3,cation channel sperm associated auxiliary subunit beta,0.00123893,Strong selection
CATSPERD,SNVs,1,3,3,cation channel sperm associated auxiliary subunit delta,0.00130059,Strong selection
CATSPERE,SNVs,2,3,3,catsper channel auxiliary subunit epsilon,0.00133837,Strong selection
CATSPERG,SNVs,3,4,3,cation channel sperm associated auxiliary subunit gamma,0.0021525,Strong selection
CATSPERZ,SNVs,2,3,3,catsper channel auxiliary subunit zeta,0.015869,Extreme selection
CAV1,SNVs,1,2,3,caveolin 1,0.00723519,Strong selection
CAV2,SNVs,1,3,3,caveolin 2,0.00368224,Strong selection
CAV3,SNVs,2,2,3,caveolin 3,0.0139279,Extreme selection
CAVIN1,SNVs,2,3,2,caveolae associated protein 1,0.00797517,Strong selection
CAVIN2,SNVs,1,3,3,caveolae associated protein 2,0.00199356,Strong selection
CAVIN3,SNVs,3,3,3,caveolae associated protein 3,0.00287439,Strong selection
CAVIN4,SNVs,3,3,3,caveolae associated protein 4,0.00164221,Strong selection
CBARP,SNVs,2,3,4,CACN subunit beta associated regulatory protein,0.0249474,Extreme selection
CBFA2T2,SNVs,3,3,3,CBFA2/RUNX1 partner transcriptional co-repressor 2,0.248103,Extreme selection
CBFA2T3,SNVs,3,3,3,CBFA2/RUNX1 partner transcriptional co-repressor 3,0.0616608,Extreme selection
CBFB,SNVs,2,2,2,core-binding factor subunit beta,0.166426,Extreme selection
CBL,SNVs,3,2,3,Cbl proto-oncogene,0.0821423,Extreme selection
CBLB,SNVs,2,3,4,Cbl proto-oncogene B,0.135388,Extreme selection
CBLC,SNVs,3,3,4,Cbl proto-oncogene C,9.0841e-4,Weak selection
CBLIF,SNVs,3,3,3,cobalamin binding intrinsic factor,0.00779449,Strong selection
CBLL1,SNVs,1,3,3,Cbl proto-oncogene like 1,0.346636,Extreme selection
CBLL2,SNVs,3,3,3,Cbl proto-oncogene like 2,0.0659429,Extreme selection
CBLN1,SNVs,1,2,2,cerebellin 1 precursor,0.0591651,Extreme selection
CBLN2,SNVs,1,4,3,cerebellin 2 precursor,0.0434222,Extreme selection
CBLN3,SNVs,2,3,2,cerebellin 3 precursor,0.00317296,Strong selection
CBLN4,SNVs,3,3,2,cerebellin 4 precursor,0.0451026,Extreme selection
CBR1,SNVs,3,3,4,carbonyl reductase 1,0.00154405,Strong selection
CBR3,SNVs,3,3,3,carbonyl reductase 3,7.6763e-4,Weak selection
CBR4,SNVs,3,3,3,carbonyl reductase 4,0.00155349,Strong selection
CBS,SNVs,3,3,3,cystathionine beta-synthase,0.00793349,Strong selection
CBX1,SNVs,1,2,1,chromobox 1,0.368872,Extreme selection
CBX2,SNVs,2,3,3,chromobox 2,0.300251,Extreme selection
CBX3,SNVs,2,2,1,chromobox 3,0.210595,Extreme selection
CBX4,SNVs,3,3,2,chromobox 4,0.283002,Extreme selection
CBX5,SNVs,3,3,3,chromobox 5,0.51229,Extreme selection
CBX6,SNVs,2,2,3,chromobox 6,0.148345,Extreme selection
CBX7,SNVs,3,2,2,chromobox 7,0.0842907,Extreme selection
CBX8,SNVs,2,3,3,chromobox 8,0.175373,Extreme selection
CBY1,SNVs,2,3,2,chibby 1%2C beta catenin antagonist,0.0143462,Extreme selection
CBY2,SNVs,1,3,4,chibby family member 2,2.3283e-4,Weak selection
CBY3,SNVs,1,3,3,chibby family member 3,0.00141208,Strong selection
CC2D1A,SNVs,3,3,3,coiled-coil and C2 domain containing 1A,0.021452,Extreme selection
CC2D1B,SNVs,2,3,4,coiled-coil and C2 domain containing 1B,0.00121322,Strong selection
CC2D2A,SNVs,3,3,4,coiled-coil and C2 domain containing 2A,0.00259998,Strong selection
CC2D2B,SNVs,3,3,4,coiled-coil and C2 domain containing 2B,9.3805e-4,Weak selection
CCAR1,SNVs,1,3,3,cell division cycle and apoptosis regulator 1,0.170615,Extreme selection
CCAR2,SNVs,2,3,4,cell cycle and apoptosis regulator 2,0.0781087,Extreme selection
CCBE1,SNVs,2,4,3,collagen and calcium binding EGF domains 1,0.00849038,Strong selection
CCDC102A,SNVs,3,3,3,coiled-coil domain containing 102A,0.0169188,Extreme selection
CCDC102B,SNVs,3,3,3,coiled-coil domain containing 102B,8.6092e-4,Weak selection
CCDC103,SNVs,1,3,4,coiled-coil domain containing 103,0.00311858,Strong selection
CCDC106,SNVs,1,2,3,coiled-coil domain containing 106,0.0326256,Extreme selection
CCDC107,SNVs,1,3,3,coiled-coil domain containing 107,0.00503991,Strong selection
CCDC110,SNVs,3,3,3,coiled-coil domain containing 110,0.00135567,Strong selection
CCDC112,SNVs,2,3,3,coiled-coil domain containing 112,0.0224716,Extreme selection
CCDC115,SNVs,1,4,2,coiled-coil domain containing 115,9.9202e-4,Weak selection
CCDC116,SNVs,3,3,3,coiled-coil domain containing 116,0.0019547,Strong selection
CCDC117,SNVs,2,4,3,coiled-coil domain containing 117,0.146285,Extreme selection
CCDC12,SNVs,1,3,3,coiled-coil domain containing 12,0.0210372,Extreme selection
CCDC120,SNVs,3,3,3,coiled-coil domain containing 120,0.0561864,Extreme selection
CCDC121,SNVs,2,3,3,coiled-coil domain containing 121,0.00292603,Strong selection
CCDC122,SNVs,1,3,3,coiled-coil domain containing 122,0.00182793,Strong selection
CCDC124,SNVs,2,2,3,coiled-coil domain containing 124,0.0282911,Extreme selection
CCDC125,SNVs,3,4,4,coiled-coil domain containing 125,9.1932e-4,Weak selection
CCDC126,SNVs,1,2,3,coiled-coil domain containing 126,0.0165982,Extreme selection
CCDC127,SNVs,1,3,3,coiled-coil domain containing 127,0.00959255,Strong selection
CCDC13,SNVs,3,3,3,coiled-coil domain containing 13,0.00261749,Strong selection
CCDC134,SNVs,1,3,4,coiled-coil domain containing 134,0.00159665,Strong selection
CCDC136,SNVs,3,3,3,coiled-coil domain containing 136,0.00368993,Strong selection
CCDC137,SNVs,3,3,4,coiled-coil domain containing 137,0.00151972,Strong selection
CCDC138,SNVs,3,3,3,coiled-coil domain containing 138,0.00170406,Strong selection
CCDC14,SNVs,3,3,3,coiled-coil domain containing 14,0.00302144,Strong selection
CCDC141,SNVs,3,3,4,coiled-coil domain containing 141,0.00109272,Strong selection
CCDC142,SNVs,0,3,3,coiled-coil domain containing 142,0.0025505,Strong selection
CCDC144A,SNVs,4,0,3,coiled-coil domain containing 144A,0.00856837,Strong selection
CCDC146,SNVs,3,3,3,coiled-coil domain containing 146,6.1278e-4,Weak selection
CCDC148,SNVs,3,3,3,coiled-coil domain containing 148,0.00120844,Strong selection
CCDC149,SNVs,1,3,4,coiled-coil domain containing 149,0.0118831,Extreme selection
CCDC15,SNVs,3,4,4,coiled-coil domain containing 15,0.00194315,Strong selection
CCDC150,SNVs,3,3,3,coiled-coil domain containing 150,6.968e-4,Weak selection
CCDC152,SNVs,3,3,3,coiled-coil domain containing 152,0.00396442,Strong selection
CCDC154,SNVs,2,3,4,coiled-coil domain containing 154,8.3831e-4,Weak selection
CCDC157,SNVs,3,3,3,coiled-coil domain containing 157,0.00114286,Strong selection
CCDC158,SNVs,3,3,3,coiled-coil domain containing 158,6.58e-4,Weak selection
CCDC159,SNVs,3,3,3,coiled-coil domain containing 159,0.00114867,Strong selection
CCDC160,SNVs,2,1,3,coiled-coil domain containing 160,0.00497951,Strong selection
CCDC166,SNVs,1,3,3,coiled-coil domain containing 166,0.00111736,Strong selection
CCDC167,SNVs,2,3,2,coiled-coil domain containing 167,0.00191669,Strong selection
CCDC168,SNVs,3,3,4,coiled-coil domain containing 168,0.0128901,Extreme selection
CCDC169,SNVs,3,4,4,coiled-coil domain containing 169,0.00421339,Strong selection
CCDC169-SOHLH2,SNVs,0,0,4,CCDC169-SOHLH2 readthrough,0.0104331,Extreme selection
CCDC17,SNVs,3,3,3,coiled-coil domain containing 17,0.00311394,Strong selection
CCDC170,SNVs,1,4,3,coiled-coil domain containing 170,7.5846e-4,Weak selection
CCDC171,SNVs,3,3,4,coiled-coil domain containing 171,0.00104158,Strong selection
CCDC172,SNVs,3,3,1,coiled-coil domain containing 172,0.00162141,Strong selection
CCDC174,SNVs,2,3,3,coiled-coil domain containing 174,0.00445546,Strong selection
CCDC175,SNVs,3,3,4,coiled-coil domain containing 175,9.4782e-4,Weak selection
CCDC178,SNVs,3,3,3,coiled-coil domain containing 178,0.00200647,Strong selection
CCDC179,SNVs,2,4,3,coiled-coil domain containing 179,0.00293973,Strong selection
CCDC18,SNVs,3,3,3,coiled-coil domain containing 18,0.00148274,Strong selection
CCDC180,SNVs,3,3,3,coiled-coil domain containing 180,8.2989e-4,Weak selection
CCDC181,SNVs,2,3,4,coiled-coil domain containing 181,0.00216949,Strong selection
CCDC182,SNVs,3,4,3,coiled-coil domain containing 182,0.00865586,Strong selection
CCDC183,SNVs,3,3,3,coiled-coil domain containing 183,0.0012225,Strong selection
CCDC184,SNVs,1,2,3,coiled-coil domain containing 184,0.0161574,Extreme selection
CCDC185,SNVs,1,3,3,coiled-coil domain containing 185,0.00357052,Strong selection
CCDC186,SNVs,3,3,3,coiled-coil domain containing 186,0.0502844,Extreme selection
CCDC188,SNVs,3,3,4,coiled-coil domain containing 188,0.0162848,Extreme selection
CCDC190,SNVs,1,4,3,coiled-coil domain containing 190,0.0026755,Strong selection
CCDC191,SNVs,3,3,4,coiled-coil domain containing 191,8.9554e-4,Weak selection
CCDC198,SNVs,3,4,4,coiled-coil domain containing 198,0.00159244,Strong selection
CCDC22,SNVs,1,2,3,coiled-coil domain containing 22,0.387983,Extreme selection
CCDC24,SNVs,2,3,3,coiled-coil domain containing 24,0.00143066,Strong selection
CCDC25,SNVs,2,2,1,coiled-coil domain containing 25,0.0332106,Extreme selection
CCDC27,SNVs,3,3,3,coiled-coil domain containing 27,6.2438e-4,Weak selection
CCDC28A,SNVs,1,3,1,coiled-coil domain containing 28A,0.00211683,Strong selection
CCDC28B,SNVs,3,3,3,coiled-coil domain containing 28B,0.00503602,Strong selection
CCDC3,SNVs,3,4,3,coiled-coil domain containing 3,0.00125711,Strong selection
CCDC30,SNVs,3,4,3,coiled-coil domain containing 30,0.00159829,Strong selection
CCDC32,SNVs,3,4,4,coiled-coil domain containing 32,0.027112,Extreme selection
CCDC33,SNVs,3,4,3,coiled-coil domain containing 33,8.9949e-4,Weak selection
CCDC34,SNVs,3,3,3,coiled-coil domain containing 34,0.00279627,Strong selection
CCDC38,SNVs,4,3,3,coiled-coil domain containing 38,6.9753e-4,Weak selection
CCDC40,SNVs,3,3,4,coiled-coil domain 40 molecular ruler complex subunit,0.00274715,Strong selection
CCDC42,SNVs,4,2,3,coiled-coil domain containing 42,0.00153578,Strong selection
CCDC43,SNVs,3,2,3,coiled-coil domain containing 43,0.00656414,Strong selection
CCDC47,SNVs,3,3,2,coiled-coil domain containing 47,0.0211432,Extreme selection
CCDC50,SNVs,2,3,4,coiled-coil domain containing 50,0.0216362,Extreme selection
CCDC51,SNVs,2,3,3,coiled-coil domain containing 51,0.00632295,Strong selection
CCDC54,SNVs,1,3,3,coiled-coil domain containing 54,0.0082097,Strong selection
CCDC57,SNVs,3,3,4,coiled-coil domain containing 57,0.00297576,Strong selection
CCDC59,SNVs,3,3,4,coiled-coil domain containing 59,0.00206493,Strong selection
CCDC6,SNVs,1,3,3,coiled-coil domain containing 6,0.102757,Extreme selection
CCDC60,SNVs,3,3,3,coiled-coil domain containing 60,0.00134869,Strong selection
CCDC61,SNVs,1,3,3,coiled-coil domain containing 61,0.00168308,Strong selection
CCDC62,SNVs,3,3,3,coiled-coil domain containing 62,0.00331094,Strong selection
CCDC63,SNVs,1,3,4,coiled-coil domain containing 63,4.8991e-4,Weak selection
CCDC65,SNVs,2,3,3,coiled-coil domain containing 65,0.00101846,Strong selection
CCDC66,SNVs,4,3,3,coiled-coil domain containing 66,0.0011169,Strong selection
CCDC68,SNVs,3,3,4,coiled-coil domain containing 68,9.1702e-4,Weak selection
CCDC69,SNVs,2,3,3,coiled-coil domain containing 69,9.9412e-4,Weak selection
CCDC7,SNVs,3,3,4,coiled-coil domain containing 7,0.00103449,Strong selection
CCDC70,SNVs,3,3,3,coiled-coil domain containing 70,0.00176973,Strong selection
CCDC71,SNVs,3,2,3,coiled-coil domain containing 71,0.0379873,Extreme selection
CCDC71L,SNVs,1,3,3,coiled-coil domain containing 71 like,0.0637627,Extreme selection
CCDC73,SNVs,3,3,3,coiled-coil domain containing 73,0.00549648,Strong selection
CCDC74A,SNVs,0,0,3,coiled-coil domain containing 74A,0.00178462,Strong selection
CCDC74B,SNVs,0,0,3,coiled-coil domain containing 74B,0.00248806,Strong selection
CCDC77,SNVs,3,3,3,coiled-coil domain containing 77,0.00105817,Strong selection
CCDC78,SNVs,3,4,3,coiled-coil domain containing 78,7.7779e-4,Weak selection
CCDC8,SNVs,3,3,3,coiled-coil domain containing 8,0.00461993,Strong selection
CCDC80,SNVs,3,3,3,coiled-coil domain containing 80,0.0258665,Extreme selection
CCDC81,SNVs,3,3,3,coiled-coil domain containing 81,6.9268e-4,Weak selection
CCDC82,SNVs,3,3,3,coiled-coil domain containing 82,0.00836938,Strong selection
CCDC83,SNVs,3,3,3,coiled-coil domain containing 83,0.0013947,Strong selection
CCDC85A,SNVs,2,3,3,coiled-coil domain containing 85A,0.0165096,Extreme selection
CCDC85B,SNVs,1,1,3,coiled-coil domain containing 85B,0.0555665,Extreme selection
CCDC85C,SNVs,3,3,4,coiled-coil domain containing 85C,0.0637143,Extreme selection
CCDC86,SNVs,3,3,3,coiled-coil domain containing 86,0.00390621,Strong selection
CCDC87,SNVs,3,3,3,coiled-coil domain containing 87,0.00188337,Strong selection
CCDC88A,SNVs,2,3,3,coiled-coil domain containing 88A,0.157103,Extreme selection
CCDC88B,SNVs,3,3,3,coiled-coil domain containing 88B,0.0107317,Extreme selection
CCDC88C,SNVs,3,3,3,coiled-coil domain containing 88C,0.0270657,Extreme selection
CCDC89,SNVs,2,3,3,coiled-coil domain containing 89,0.00280555,Strong selection
CCDC9,SNVs,3,3,3,coiled-coil domain containing 9,0.027264300000000002,Extreme selection
CCDC90B,SNVs,2,3,3,coiled-coil domain containing 90B,0.0010225,Strong selection
CCDC91,SNVs,3,3,4,coiled-coil domain containing 91,0.00357411,Strong selection
CCDC92,SNVs,2,2,3,coiled-coil domain containing 92,0.0229319,Extreme selection
CCDC93,SNVs,1,3,3,coiled-coil domain containing 93,0.015407,Extreme selection
CCDC97,SNVs,2,3,2,coiled-coil domain containing 97,0.00207041,Strong selection
CCDC9B,SNVs,3,3,3,coiled-coil domain containing 9B,0.00129855,Strong selection
CCER1,SNVs,1,3,3,coiled-coil glutamate rich protein 1,0.00435219,Strong selection
CCER2,SNVs,0,4,3,coiled-coil glutamate rich protein 2,0.00484951,Strong selection
CCHCR1,SNVs,3,3,4,coiled-coil alpha-helical rod protein 1,0.00243776,Strong selection
CCIN,SNVs,3,2,3,calicin,0.0418689,Extreme selection
CCK,SNVs,1,3,2,cholecystokinin,0.00758661,Strong selection
CCKAR,SNVs,2,3,3,cholecystokinin A receptor,0.002834,Strong selection
CCKBR,SNVs,3,3,3,cholecystokinin B receptor,0.00622803,Strong selection
CCL1,SNVs,1,3,3,C-C motif chemokine ligand 1,0.00177732,Strong selection
CCL11,SNVs,0,3,3,C-C motif chemokine ligand 11,0.00124863,Strong selection
CCL13,SNVs,2,3,3,C-C motif chemokine ligand 13,0.0014114,Strong selection
