species,id,chrom,gaps,gapless_status,endLength,startLength,T_status,is_T2T,T2T_status,Sample,type,dataset,Assembler,p1,p2,HPRC_meta.Population,HPRC_PANPAN.color,hgdp_tgp_meta.Genetic.region,hgdp_tgp_meta.Study.region,SpeciesCode,hgdp_tgp_meta.Latitude,hgdp_tgp_meta.Longitude,Continent.colors,project_meta.sex,observations,Cell,Birth,Species_group
chimpanzee,AG18356_6.hap2,chr8_hap1_hsa10,8,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr9_hap1_hsa11,1,with gaps,9424,0,1T,FALSE,with gaps 1T,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr10_hap1_hsa12,7,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr11_hap1_hsa9,4,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr12_hap1_hsa2a,14,with gaps,4156,0,1T,FALSE,with gaps 1T,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr13_hap1_hsa2b,6,with gaps,3364,0,1T,FALSE,with gaps 1T,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr14_hap1_hsa13,6,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr15_hap1_hsa14,7,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr16_hap1_hsa15,8,with gaps,3354,0,1T,FALSE,with gaps 1T,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr17_hap1_hsa18,8,with gaps,4124,711,2T,FALSE,with gaps 2T,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr18_hap1_hsa16,7,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr19_hap1_hsa17,6,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr20_hap1_hsa19,10,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr21_hap1_hsa20,5,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr22_hap1_hsa21,10,with gaps,0,5107,1T,FALSE,with gaps 1T,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18356_6.hap2,chr23_hap1_hsa22,17,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18356_6,hap2,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes verus,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr1_hap1_hsa1,28,with gaps,0,10932,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr2_hap1_hsa3,7,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr3_hap1_hsa4,10,with gaps,0,5495,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr4_hap1_hsa5,10,with gaps,0,4137,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr5_hap1_hsa6,6,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr6_hap1_hsa7,31,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr7_hap1_hsa8,16,with gaps,0,1813,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr8_hap1_hsa10,17,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr9_hap1_hsa11,15,with gaps,3733,0,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr10_hap1_hsa12,11,with gaps,2008,0,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr11_hap1_hsa9,24,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr12_hap1_hsa2a,11,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr13_hap1_hsa2b,11,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr14_hap1_hsa13,25,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr15_hap1_hsa14,18,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr16_hap1_hsa15,17,with gaps,0,3119,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr17_hap1_hsa18,16,with gaps,3682,4372,2T,FALSE,with gaps 2T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr18_hap1_hsa16,21,with gaps,4519,0,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr19_hap1_hsa17,22,with gaps,5332,0,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr20_hap1_hsa19,28,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr21_hap1_hsa20,18,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr22_hap1_hsa21,15,with gaps,0,5625,1T,FALSE,with gaps 1T,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap1,chr23_hap1_hsa22,21,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap1,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr1_hap1_hsa1,17,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr2_hap1_hsa3,9,with gaps,0,11605,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr3_hap1_hsa4,11,with gaps,0,6637,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr4_hap1_hsa5,9,with gaps,0,4202,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr5_hap1_hsa6,12,with gaps,0,2372,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr6_hap1_hsa7,28,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr7_hap1_hsa8,24,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr8_hap1_hsa10,12,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr9_hap1_hsa11,11,with gaps,4628,0,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr10_hap1_hsa12,13,with gaps,5313,0,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr11_hap1_hsa9,26,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr12_hap1_hsa2a,11,with gaps,6210,0,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr13_hap1_hsa2b,13,with gaps,8988,0,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr14_hap1_hsa13,25,with gaps,6193,0,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr15_hap1_hsa14,21,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr16_hap1_hsa15,15,with gaps,0,0,Missing,FALSE,with gaps Missing,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr17_hap1_hsa18,12,with gaps,0,3543,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr18_hap1_hsa16,28,with gaps,0,2259,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr19_hap1_hsa17,27,with gaps,4959,0,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,AG18357_3.hap2,chr20_hap1_hsa19,24,with gaps,0,7757,1T,FALSE,with gaps 1T,AG18357_3,hap2,PANPAN,hifiasm-hic,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,6,-9,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,unknown,"Chimpanzee (n=24, 48 haplotypes)"
